author|0|body_xml
iabbliz|2013/03/29 09:48:20|Есть вид начисления &quot;27 Денежная компенсация за задержкувыплатыЗП. &quot; в 2012 году у него стояло что? и надо поставить что?
iabbliz|2013/03/29 09:48:32|Было &quot;Доходы, не являющиеся объектом обложения страховыми взносами&quot;
iabbliz|2013/03/29 09:48:35|?
giks03|2013/03/29 09:58:03|да
giks03|2013/03/29 09:58:28|в документах за апрель осталось Доходы, не являющиеся объектом обложения страховыми взносами
iabbliz|2013/03/29 09:58:39|а надо
giks03|2013/03/29 09:58:43|а надо &quot;Доходы, целиком не облагаемые страховыми взносами, кроме пособий за счет ФСС и денежного довольствия военнослужащих&quot;.
giks03|2013/03/29 09:58:52|из-за этого рвет
iabbliz|2013/03/29 10:01:09|после обработки
iabbliz|2013/03/29 10:01:27|разве не надо расчитать Страховые взносы заново?
iabbliz|2013/03/29 10:02:32|даже если не рассчитывать надо еще перепровести документы &quot;Начисление страховых взносов&quot;
iabbliz|2013/03/29 10:02:40|чтобы данные в регистр записались
iabbliz|2013/03/29 10:03:53|Поидее такую замену можно сделать групповой обработкой справочников и документов
giks03|2013/03/29 10:24:09|появилась еще задачка по иностранцам
в физлице, если на закладке гражданство указано, что чел временно прибывающий, ему сменить период контракта
начало контракта- первый месяц начисления зарплаты, конечный месяц- последний месяц начисления зарплаты
giks03|2013/03/29 10:24:29|перепроведу сейчас
iabbliz|2013/03/29 10:26:22|Провели
iabbliz|2013/03/29 10:26:23|?
giks03|2013/03/29 10:26:37|провожу
giks03|2013/03/29 10:27:04|провела
giks03|2013/03/29 10:27:30|теперь надо до ума довести иностранцев и пересчитать им налоги. После этого они заполнятся
iabbliz|2013/03/29 10:27:54|от меня сейчас требуется написать обработку по
iabbliz|2013/03/29 10:27:55|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x9011aacfd3097d3c497085e6a8006eb1008d56cef7493cf1eb73ae49010bfaba" timestamp="1364552649"><legacyquote>[14:24:09] Galina Iks: </legacyquote>в физлице, если на закладке гражданство указано, что чел временно прибывающий, ему сменить период контракта
начало контракта- первый месяц начисления зарплаты, конечный месяц- последний месяц начисления зарплаты<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/03/29 10:28:02|?
iabbliz|2013/03/29 13:44:38|Вы тут?
giks03|2013/03/29 13:44:57|да
iabbliz|2013/03/29 13:45:16|Ко мне родственники приезжают сегодня, отмечать у дочки ДР будем. Не уверен что смогу после работы поделать что то
giks03|2013/03/29 13:45:28|а завтра?
iabbliz|2013/03/29 13:45:37|СЗВ-6-3 заполнили?
iabbliz|2013/03/29 13:45:41|или еще долго?
giks03|2013/03/29 13:45:52|сегодня заполню
iabbliz|2013/03/29 13:45:53|Сегодня приедут, завтра отмечать...
giks03|2013/03/29 13:46:01|пересчитывала иностранцев
iabbliz|2013/03/29 13:46:01|если только в воскресенье
giks03|2013/03/29 13:46:29|в воскресенье поздно. Мне еще все остальное нало проверять
iabbliz|2013/03/29 13:46:44|когда сегодня сможете заполнить СЗВ-6-3?
giks03|2013/03/29 13:46:44|может завтра с утра? я позвоню если что
giks03|2013/03/29 13:47:05|сейчас поеду домой. Буду через полтора часа
iabbliz|2013/03/29 13:47:25|Завтра вообще некогда будет, надо еду помогать готовить и т.п., в обед праздник и до вечера
giks03|2013/03/29 13:47:32|еще надо проанализировать, правильно ли налог просчитался
iabbliz|2013/03/29 13:47:49|родственников просто много.
giks03|2013/03/29 13:47:54|то есть сегодня поторопиться?
iabbliz|2013/03/29 13:48:04|или поторопится сегодня
iabbliz|2013/03/29 13:48:10|или уже в воскресенье...
giks03|2013/03/29 13:48:13|ок. бегу домой
iabbliz|2013/03/29 15:07:36|отошел буду через час
giks03|2013/03/29 17:31:43|Антон,1) я пересчитла базу с начала года. Нужно на тех сотрудников, у кого не были насчитны налоги, создать корректирующие пачки за прошлые периоды. У меня есть обработка, которая создает корректирующие пачки, но там данные &quot;Тип сведений &quot; переносятся из предыдущих пачек. Можно взять эту обрааботку и если нет наследующие пачки, то по такому же механизму создать новые пачки, тип сведений установить &quot;временно прибывающий&quot;, т.к. по остальным у нас паачки вроде есть. Единственное, нужно чтоб не попадали сотрудники у кого превышение. 2) Надо создать проверочный отчет по расчету пфр:группировка по коду страхования (инвалид/не инвалид), по категории Иностранец/не иностранец, по годам (до 1967 г.р /после ). Для резидентов расчет по году рождения: 16- страховая, 6%-накопительная, либо старше 1967 г -22 % страховая. Иностранцы 22% для долгосрочных договоров, инвалиды по ставкам 60% от указанных. И сравнить их с начисленными. Вывести разницу.
iabbliz|2013/03/29 17:34:44|Ничего себе, и это все надо сделать сейчас? Я думал доделаю обработку по расхождениям и все...
iabbliz|2013/03/29 17:38:02|Такое в 10 вечера не сделать... Слишком много нюансов
giks03|2013/03/29 17:41:24|<ss type="sad">:(</ss>
giks03|2013/03/29 17:41:38|ну а хотя бы отчет?
iabbliz|2013/03/29 17:41:55|Что касается 2 пункта по описанию не сделать отчет по каждому показателю необходимо понимать как и откуда рассчитывать из описания этого не понять
giks03|2013/03/29 17:42:06|или нет, пачки приоритетней
giks03|2013/03/29 17:43:17|просто берешь обработку и смотришь, нет в текущем периоде пчки, значит создаем нову с видим &quot;временно прыбывающие&quot;
iabbliz|2013/03/29 17:43:19|Чем та обработка что у вас есть не подходит?
iabbliz|2013/03/29 17:43:40|Скиньте ее
giks03|2013/03/29 17:45:09|отправил (-а) файл &quot;рздЗаполнениеКорректировочныхСЗВ_6_1_СЗВ_6_2.epf&quot;<files alt=""><file size="13607" index="0">рздЗаполнениеКорректировочныхСЗВ_6_1_СЗВ_6_2.epf</file></files>
giks03|2013/03/29 17:46:16|эта обработка не знает куд кидать пачки если их не было. Просто в этом случае принудительно ставишь на иностранцев. А так механизм такой же.
giks03|2013/03/29 17:46:44|Хотелось бы конечно исключить сотрудников у кого превышение. Но это как получится
iabbliz|2013/03/29 17:46:44|можете рассказать что в ней заполняется и как она работает
iabbliz|2013/03/29 17:47:05|Период дата организация понятно
iabbliz|2013/03/29 17:47:11|далее что происходит
iabbliz|2013/03/29 17:47:37|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x1574fcf057350e410170c866dfcba759e34e31cfc21e20980aa4ecf857ea11a7" timestamp="1364579204"><legacyquote>[21:46:44] Galina Iks: </legacyquote>Хотелось бы конечно исключить сотрудников у кого превышение<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>Превышение как определить По НАчисленному и по тем данным что отчитались?
giks03|2013/03/29 17:48:27|обработка смотрит расхождения между пачками сзв-6-2 и начисленными налогами. Если есть разница, то она создает пачки на сумму разницы
giks03|2013/03/29 17:48:51|пчки за период и начисленные взносы за этот же период
giks03|2013/03/29 17:49:43|но там появляются сотрудники, у кого есть превышения. Они мешают, но я смогу их при необходимости отследить, хотя превышений много
iabbliz|2013/03/29 17:54:34|можно не совсем в тему вопрос
iabbliz|2013/03/29 17:54:51|я так понял у Зила это постоянная практика делать все в последний момент?
iabbliz|2013/03/29 17:54:52|=)
iabbliz|2013/03/29 17:56:03|а к базе как подключится?
iabbliz|2013/03/29 17:58:03|Это обработка только находит расхождения по тем людям что есть в пачке и налогам что начислили
iabbliz|2013/03/29 17:58:17|если их нет в пачке а были начисления она их не отрабатывает
iabbliz|2013/03/29 17:58:33|нужна база
iabbliz|2013/03/29 17:59:30|вы тут?
giks03|2013/03/29 18:00:39|у зила да..
giks03|2013/03/29 18:01:35|сейчс открываю
giks03|2013/03/29 18:01:50|139 928 205    2852
iabbliz|2013/04/01 05:39:22|Добрый день
giks03|2013/04/01 05:39:46|Привет Антон
giks03|2013/04/01 05:40:48|Надо проанализировать почему сзв-6-3 не идет основной заработок
iabbliz|2013/04/01 05:41:37|готов подлкючится
giks03|2013/04/01 05:41:38|сначала хочу понять кто не вошел, потом буду принимать решение включать или нет их в сзв-6-3
giks03|2013/04/01 05:41:57|сек
giks03|2013/04/01 05:48:09|сейчас базу сохраню наверное сначла?
iabbliz|2013/04/01 05:48:14|да
giks03|2013/04/01 06:05:46|я похоже выявила кто не вошел в сзв-6-3 - это иностранцы временно прибывающие. Но они вроде и не должны туда попасть. У них же нет страховых.... странно...
iabbliz|2013/04/01 06:10:59|по иностранцам не знаю как по ним страх. взносы начисляются
giks03|2013/04/01 06:12:05|если не долгосрочный договор, то не начисляются
iabbliz|2013/04/01 06:12:32|а в НачислениеСтраховыхВзносов они попали?
giks03|2013/04/01 06:12:44|В нашем случае не идет на сумму иностранцев плюс еще 2000 р
giks03|2013/04/01 06:12:58|нет, они и не должны попасть
iabbliz|2013/04/01 06:13:04|ок
giks03|2013/04/01 06:13:12|но программа при проверке выдает ошибку- не могу понять почему
iabbliz|2013/04/01 06:22:47|Напишите когда можно будет подключится
giks03|2013/04/01 06:24:24|даваай только пока не изменять ничего. Видимо глюк программы, что она выдает на это ошибку. Давай позже. Мне сейчас компьютер нужен
iabbliz|2013/04/01 06:24:43|как скажете
giks03|2013/04/01 07:02:22|Антон, нужно помочь: не могу понять почему не могу посмотреть сумму документа. Пишет, что отчетный период не тот
giks03|2013/04/01 07:03:22|через групповую обработку смотрю-ничего не вижу. Обычно если отчетный период не тот, она в этой обработке показывает.
iabbliz|2013/04/01 07:03:37|надо подключится посмотреть
iabbliz|2013/04/01 07:03:39|так не скажу
iabbliz|2013/04/01 07:03:43|сходу
giks03|2013/04/01 07:06:02|ок  139 928 205      1703
giks03|2013/04/01 09:34:49|Антон сможешь подключиться?
iabbliz|2013/04/01 09:35:03|да
giks03|2013/04/01 09:35:35|Нужно в пачках сзв-6-2 свыше 30.12.12 перебрать записи и удалить все пустые.
iabbliz|2013/04/01 09:35:59|пароль тот же?
giks03|2013/04/01 09:36:07|да
iabbliz|2013/04/01 09:37:37|что то подвис
giks03|2013/04/01 12:08:14|Антон, после перенумерации какая-то странная ошибка выдается: Debug code: Ошибка
И­мя фа­й­ла не со­впа­да­ет с э­ле­ме­нтом &quot;&lt;­И­мя­Фа­й­ла­&gt;&quot; в о­тче­те 
b. СТРУКТУРА 30 Debug code: Ошибка 30
Зна­че­ние те­га &lt;­Но­ме­рПа­чки­&gt;­&lt;­О­сно­вно­й&gt; (11702) до­лжно бы­ть ра­вно о­сно­вно­му но­ме­ру па­чки в и­ме­ни фа­й­ла (11537)
iabbliz|2013/04/01 12:09:26|Попробуйте перепровести эти пачки
iabbliz|2013/04/01 12:09:33|потом опять выгрузить
iabbliz|2013/04/01 12:09:51|лучше всего распровести и вновь провести
giks03|2013/04/01 12:09:54|я перепроводила некоторые
iabbliz|2013/04/01 12:10:03|поидее там в момент проведения формируется файл
iabbliz|2013/04/01 12:10:07|мы номер пачки изменили
giks03|2013/04/01 12:10:08|а вообще они и не проведены почти все
iabbliz|2013/04/01 12:10:19|вы отделный файл проверяли?
iabbliz|2013/04/01 12:10:23|или все вместе?
giks03|2013/04/01 12:10:29|все вместе
iabbliz|2013/04/01 12:11:03|попробуйте все рапровести и вновь провести
iabbliz|2013/04/01 12:11:07|если нет подключусь
iabbliz|2013/04/01 12:11:11|и найдем ошибку
giks03|2013/04/01 12:11:14|ок
iabbliz|2013/04/03 13:06:18|Добрый день
giks03|2013/04/03 13:06:40|привет
iabbliz|2013/04/03 13:08:00|я вроде знаю как перегрузить стаж
iabbliz|2013/04/03 13:08:10|базы одинаковые откуда и куда грузить?
iabbliz|2013/04/03 13:08:54|&quot;[14:58:46] Galina Iks: тогда задача скорее всего будет такая: нужно будет перенести стаж из копии базы в рабочую базу. &quot;
giks03|2013/04/03 13:16:38|я уже гружу файл который мне эльмира выслала
iabbliz|2013/04/03 13:17:34|ок
giks03|2013/04/03 13:18:19|но она сказала что грузиться будет весь стаж. Мне бы лучше за 4 квартал
giks03|2013/04/03 13:19:23|Эльмира сказала вас подключить
giks03|2013/04/03 13:19:40|файл выгружает весь стаж и долго
iabbliz|2013/04/03 13:19:55|мне надо подключится и посмотреть
giks03|2013/04/03 13:20:48|ко мне или в зил?
iabbliz|2013/04/03 13:21:11|туда откуда выгружать, и куда выгружать
iabbliz|2013/04/03 13:21:14|это куда?
giks03|2013/04/03 13:21:24|выгружать из зила
iabbliz|2013/04/03 13:21:33|как туда подключится?
giks03|2013/04/03 13:22:22|<quote author="giks03" conversation="elmirkinskij" timestamp="1364988709" authorname="Galina Iks" guid="x5718ae45bf18fa74c089b7cda3027cd3214a1848bf9078433fff136f78ab4969"><legacyquote>[15:31:49] Galina Iks: </legacyquote>446248507<legacyquote>

&lt;&lt;&lt; </legacyquote></quote> пароль 7349    База ПФР ДО (открыта)
iabbliz|2013/04/03 13:24:30|насколько различаются базы
iabbliz|2013/04/03 13:24:37|сотрудники все и там и там есть?
giks03|2013/04/03 13:24:43|да
iabbliz|2013/04/03 13:26:39|лишних записей в базе КУДА выгружать нет?
iabbliz|2013/04/03 13:26:42|за этот период
giks03|2013/04/03 13:27:00|что значит лишних?
iabbliz|2013/04/03 13:27:34|ну значит в Старой базе нет записи, которая есть в Новой базе
iabbliz|2013/04/03 13:27:55|т.е. после загрузки она все равно останется
giks03|2013/04/03 13:28:29|пусть останется
giks03|2013/04/03 13:28:38|они будут потом сми смотреть
giks03|2013/04/03 13:28:57|или можно удалить все записи в моей бзе предварительно
iabbliz|2013/04/03 13:29:05|надо писать обработку
giks03|2013/04/03 13:29:28|а записи не наложатся? не будет двойных?
iabbliz|2013/04/03 13:30:06|двойных за 4 квартал?
giks03|2013/04/03 13:30:12|да
iabbliz|2013/04/03 13:30:23|если только есть записи которых нет в Старой базе
iabbliz|2013/04/03 13:30:36|т.е. если есть запись о стаже в Новой Базе а в старой нет
iabbliz|2013/04/03 13:30:37|она останется
giks03|2013/04/03 13:30:52|ок
iabbliz|2013/04/03 13:30:52|двойных записей за один период не будет
iabbliz|2013/04/03 13:31:50|данные выгрузил
iabbliz|2013/04/03 13:31:53|дальше что
giks03|2013/04/03 13:32:52|просто я не знаю как лучше сделать- я в 18-00 - в 18-30 уйду. Компьютер оставлю здесь. Но я хотела на своей базе проверить. Могу подключиться из дома с другого компьютера. А потом когда проверю перенесу все в рабочую
giks03|2013/04/03 13:33:08|или сразу можно на рабочей...
iabbliz|2013/04/03 13:33:20|нет, лучше на копии сначала
giks03|2013/04/03 13:33:26|ок
iabbliz|2013/04/03 13:33:33|есть особенность главное чтобы базы были одинаковые
giks03|2013/04/03 13:33:39|тогда нужно сделать в ближайшее время
giks03|2013/04/03 13:33:45|желательно пока я здесь
iabbliz|2013/04/03 13:33:47|куда грузить
iabbliz|2013/04/03 13:33:51|выгрузил уже
giks03|2013/04/03 13:34:05|ко мне наверное. Тимвьюер дать?
iabbliz|2013/04/03 13:34:13|а файл там надо забрать
giks03|2013/04/03 13:34:20|139 928 205  пароль 7204
iabbliz|2013/04/03 13:34:21|C:\раздолье\030413\ДанныеОСтажеЗА4Квартал2012.xml
iabbliz|2013/04/03 13:35:46|как скопировать файл
giks03|2013/04/03 13:37:49|у меня наверное уже скопировался стаж Эльмирин
iabbliz|2013/04/03 13:38:32|наверно
iabbliz|2013/04/03 13:40:38|по этому совпадают данные
iabbliz|2013/04/03 13:40:43|а проблемный человек есть?
giks03|2013/04/03 13:40:52|сейчас гляну
giks03|2013/04/03 13:42:14|да все встало
giks03|2013/04/03 13:42:31|проверить по всем нерельно. Просто у меня пропал льготный стаж
iabbliz|2013/04/03 13:42:49|ну зто загрузка Эльмиры, я свою еще не запускал
iabbliz|2013/04/03 13:43:06|все тогда?
giks03|2013/04/03 13:43:18|давай ее запустим сразу в рабочей?
iabbliz|2013/04/03 13:43:36|смотрите сами =)
iabbliz|2013/04/03 13:43:41|лучше копию с рабочей снять
iabbliz|2013/04/03 13:43:42|=)
giks03|2013/04/03 13:43:45|за 4 квартал
giks03|2013/04/03 13:43:56|копия есть
iabbliz|2013/04/03 13:43:57|кто у вас проблемный был?
iabbliz|2013/04/03 13:44:04|Широков?
giks03|2013/04/03 13:44:10|проблемные все льготники
giks03|2013/04/03 13:44:16|например широков
iabbliz|2013/04/03 13:47:13|давайте попробуем в раб. базу
giks03|2013/04/03 13:47:20|сек
giks03|2013/04/03 13:48:35|почему-то по нему не осталось других записей
iabbliz|2013/04/03 13:48:44|сек в той базе посмотрю
iabbliz|2013/04/03 13:49:15|в той тоже 1 запись по нему
iabbliz|2013/04/03 13:49:22|за 12 год
giks03|2013/04/03 13:51:00|ок
giks03|2013/04/03 13:51:09|тогда грузи
iabbliz|2013/04/03 13:51:13|а куда ?
giks03|2013/04/03 13:51:31|там вторая база открыта. Называется ПФР
giks03|2013/04/03 13:51:38|была- ПФР ДО
iabbliz|2013/04/03 13:51:38|C:\1\Налоги
giks03|2013/04/03 13:51:44|да
iabbliz|2013/04/03 13:51:59|копия точно есть?=)
giks03|2013/04/03 13:52:06|есть
iabbliz|2013/04/03 13:54:01|готово
giks03|2013/04/03 13:54:14|ок
giks03|2013/04/03 13:54:17|посмотрю
iabbliz|2013/04/03 13:54:22|отключаюсь
giks03|2013/04/03 13:54:26|спсибо
iabbliz|2013/04/03 13:54:40|не за что
giks03|2013/04/03 13:55:06|есть за что. )) Ты суперпрограммист!
iabbliz|2013/04/03 13:55:20|обычный
iabbliz|2013/04/03 13:55:22|=)
giks03|2013/04/03 13:55:34|не скромничай
iabbliz|2013/04/04 04:42:13|Вредные условия это что?
iabbliz|2013/04/04 04:51:45|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x712e8df75d91426156f48d48f4f6ebc8d40c13156dc1013c6e3ca46af820cb91" timestamp="1365047449"><legacyquote>[7:50:49] Galina Iks: </legacyquote>у кого записей стажа более 1<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>за какой период надо смотреть записи?
giks03|2013/04/04 05:51:44|Антон, ты вышел из сенса?
iabbliz|2013/04/04 05:53:54|звонят
iabbliz|2013/04/04 05:54:02|пока не смотрю
giks03|2013/04/04 05:55:14| если графа Отпуск/болезни заполнена, тоже выносить в сзв-6-1
iabbliz|2013/04/04 06:19:56|Напишите как появитесь
giks03|2013/04/04 06:40:35|запускаю проверку
iabbliz|2013/04/04 06:48:29|отключился пока
giks03|2013/04/04 06:49:02|ок. у меня пока проверка запущена
giks03|2013/04/04 07:29:32|Антон, суммы не пошли в созданных пачках. И должны быть удалены эти сотрудники из сзв-6-2.
iabbliz|2013/04/04 07:30:04|суммы взяты были из сзв-6-2
iabbliz|2013/04/04 07:30:18|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="xd57d2b38de34f76e9efe91f6903029055aee7425078352b8c25a8f0d5d5e3058" timestamp="1365060572"><legacyquote>[11:29:32] Galina Iks: </legacyquote>И должны быть удалены эти сотрудники из сзв-6-2.<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>там вторая кнопка как раз для этого
giks03|2013/04/04 07:30:21|нет, я сейчас смотрю-не идут
giks03|2013/04/04 07:30:34|открыла сзв-6-2
iabbliz|2013/04/04 07:30:41|покажете?
giks03|2013/04/04 07:30:55|да. сейчас открою оба документа
iabbliz|2013/04/04 07:31:51|не могу подключится что то
giks03|2013/04/04 07:32:25|это был корректировочный а сзв-6-2 не вижу
giks03|2013/04/04 07:32:35| Просто протокол выдал ошибки на суммы
iabbliz|2013/04/04 07:33:30|<quote author="giks03" authorname="Galina Iks" conversation="giks03" guid="x431df4d2f11ee5c19b786c3ca16c575929cb86799e0f25add30cc9d58c1893d7" timestamp="1365060745"><legacyquote>[11:32:25] Galina Iks: </legacyquote>это был корректировочный<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>брал из Исходных как и сказазали
iabbliz|2013/04/04 07:33:57|надо подключится и посмотреть
giks03|2013/04/04 07:34:01|сейчас смотрю в исходной
iabbliz|2013/04/04 07:34:07|ок
giks03|2013/04/04 07:41:59|у меня что-то суммы не пошли м-у сзв-6-3 и сзв-6-2 (1). Не знаешь почему?
iabbliz|2013/04/04 07:42:25|раньше шли?
giks03|2013/04/04 07:42:32|да
giks03|2013/04/04 07:42:52|сумма сзв-6-3*тариф=сзв-6-2
giks03|2013/04/04 07:43:14|по идее, ничего не должно поменяться, если мы сотрудник переносим в другую пачку
giks03|2013/04/04 07:43:45|и что адв-6 не идет с сзв-6-3
giks03|2013/04/04 07:43:54|может все перепровести надо?
iabbliz|2013/04/04 07:44:06|врятли это поможет
iabbliz|2013/04/04 07:44:16|надо разобратся по нескольким людям
iabbliz|2013/04/04 07:44:30|тогда наверно будет можно понять
giks03|2013/04/04 07:44:30|вот я разбираюсь по Адам Виорика
giks03|2013/04/04 07:44:52|ему в сзв-6-2 пишет 19424.96
iabbliz|2013/04/04 07:47:01|ок
giks03|2013/04/04 07:46:32|это вообще старые данные
giks03|2013/04/04 07:46:36|ничего не пойму
giks03|2013/04/04 07:46:50|сорри
giks03|2013/04/04 07:46:53|другая база
giks03|2013/04/04 07:47:08|зря отключился
giks03|2013/04/04 07:47:26|я показала бы на той базе ошибку
giks03|2013/04/04 07:49:27|в пачке првильно. А при проверке не правильно
iabbliz|2013/04/04 07:49:31|дайте сам гляну
giks03|2013/04/04 07:49:33|что это может быть?
giks03|2013/04/04 09:16:21|Антон! SOS!!! Не могу понять почему включается сумма 2 раза. Все перепровела, перевыбрала пачки в адв-6. Но что-то задваивет данные!!!!
giks03|2013/04/04 09:20:45|Ты здесь?
iabbliz|2013/04/04 09:29:09|теперь здесь
iabbliz|2013/04/04 09:29:11|обедал
iabbliz|2013/04/04 09:29:39|подключаюсь
iabbliz|2013/04/04 09:31:47|подключился ничего не могу сделать
iabbliz|2013/04/04 09:31:50|все висит...
iabbliz|2013/04/04 09:32:38|Напишите когда можно будет подключится
giks03|2013/04/04 09:35:20|новый пароль 3750
iabbliz|2013/04/04 09:49:23|повисла база...
giks03|2013/04/04 10:06:55|база открылась
iabbliz|2013/04/04 10:10:52|ждем пока откроется документ..
iabbliz|2013/04/04 10:10:56|напишите как откроется
giks03|2013/04/04 10:11:03|ок
giks03|2013/04/04 10:11:27|может удалить все пачки из адв-6 и ввести заново?
giks03|2013/04/04 10:11:33|ничего не понимаю
iabbliz|2013/04/04 10:12:00|нет надо найти
giks03|2013/04/04 10:12:36|мне кажется эта сумма где-то виртуально зависает
giks03|2013/04/04 10:12:59|В самой адв-6 не хранятся данные кроме пачек? суммы по сотрудникам?
giks03|2013/04/04 10:14:59|что она сейчас считает?
iabbliz|2013/04/04 10:15:11|кто
iabbliz|2013/04/04 10:15:18|она просто открывает документ
giks03|2013/04/04 10:15:26|так долго?
iabbliz|2013/04/04 10:15:27|на просмотр
iabbliz|2013/04/04 10:15:30|отож
iabbliz|2013/04/04 10:15:47|сам файл который проверяете
iabbliz|2013/04/04 10:15:55|хранится в регистре сведений
iabbliz|2013/04/04 10:16:04|который формируется при проведении документа
iabbliz|2013/04/04 10:17:32|в самом файле все верно
giks03|2013/04/04 10:17:50|я понимаю
iabbliz|2013/04/04 10:18:09|ошибки в программе проверки не может быть?
giks03|2013/04/04 10:18:21|нет
giks03|2013/04/04 10:18:28|я проверял пачки до
giks03|2013/04/04 10:18:33|ошибок не было
iabbliz|2013/04/04 10:20:45|а одну пачку можно проверить?
iabbliz|2013/04/04 10:21:10|точно...
giks03|2013/04/04 10:21:07|нет, там стыковка 3-х сведений
giks03|2013/04/04 10:21:15|1 пачка пойдет
iabbliz|2013/04/04 10:23:35|а встроенная проверка показал что все нормально, да?
giks03|2013/04/04 10:24:07|во встроенной ошибка- она выдает ошибка в общих начислениях
giks03|2013/04/04 10:24:14|остальное нормально
giks03|2013/04/04 10:26:15|давай попробуем удалитьвсе из адв-6-2 и добавить снова
iabbliz|2013/04/04 10:26:33|мне кажется это ничего не даст
giks03|2013/04/04 10:26:53|иногда суммы почему-то запоминаются в адв-6
iabbliz|2013/04/04 10:27:09|если вы все рапровели, и потом вновь провели
iabbliz|2013/04/04 10:27:16|то должно быть нормально
giks03|2013/04/04 10:27:19|не все
giks03|2013/04/04 10:27:33|я не распроводила старые
iabbliz|2013/04/04 10:28:01|мда все тормозит только сидим ждем...
giks03|2013/04/04 10:28:31|если есть уверенность, что тут добьем, то можно отрубить
iabbliz|2013/04/04 10:28:52| ПФР и увереность это два разных слова
giks03|2013/04/04 10:29:02|))
iabbliz|2013/04/04 10:29:10|=))
iabbliz|2013/04/04 10:30:51|как покажется путь выгрузите в новую папку пустую
iabbliz|2013/04/04 10:31:22|он же там вроде предлагает куда сохранить
giks03|2013/04/04 10:31:29|ок
iabbliz|2013/04/04 11:00:38|ну что там?
giks03|2013/04/04 11:01:57|те же самые ошибки
iabbliz|2013/04/04 11:03:01|заново будете делать?
giks03|2013/04/04 11:03:23|сейчас удаляю удаленные пачки
giks03|2013/04/04 11:03:31|зново не хочу
iabbliz|2013/04/04 11:04:05|попробуем распровести и провести?
giks03|2013/04/04 11:04:15|давай
iabbliz|2013/04/04 11:12:34|меня честно говоря другое смущает в самом то файле все нормально
iabbliz|2013/04/04 11:12:46|а вы старые какие не проводили?
iabbliz|2013/04/04 11:12:51|СЗВ 6-1?
iabbliz|2013/04/04 11:12:57|СЗВ-6-2
iabbliz|2013/04/04 11:12:59|?
iabbliz|2013/04/04 11:13:10|тогда точно в этом дело
iabbliz|2013/04/04 11:13:14|надо было пачку посмотреть
iabbliz|2013/04/04 11:13:20|а вы можете сказать пачку
iabbliz|2013/04/04 11:13:23|сЗВ -6-2
iabbliz|2013/04/04 11:13:25|в которой была
iabbliz|2013/04/04 11:13:28|Адама
iabbliz|2013/04/04 11:13:38|есть где посмотреть?
giks03|2013/04/04 11:14:17|сейчас в старой базе посмотрю
iabbliz|2013/04/04 11:19:57|эти тоже должны были быть?
iabbliz|2013/04/04 11:20:24|Особые условия
giks03|2013/04/04 11:20:30|в принципе да. Это их ляп
iabbliz|2013/04/04 11:22:05|это старые номера пачек да?
iabbliz|2013/04/04 11:26:09|все сошлось
iabbliz|2013/04/04 11:26:14|она в двух пачках
iabbliz|2013/04/04 11:26:36|на эти 15 чел
iabbliz|2013/04/04 11:26:40|отделно делаем?
iabbliz|2013/04/04 11:27:27|да?
iabbliz|2013/04/04 11:27:50|тут?
iabbliz|2013/04/04 11:27:58|на них пачку СЗВ -6-1 делаем?
iabbliz|2013/04/04 11:28:04|особые условия которые
iabbliz|2013/04/04 11:31:42|вы тут?
giks03|2013/04/04 11:31:46|да
iabbliz|2013/04/04 11:31:55|она была в двух пачках
iabbliz|2013/04/04 11:31:58|в старой и в новой
iabbliz|2013/04/04 11:32:00|в файле
giks03|2013/04/04 11:32:03|я поняла
iabbliz|2013/04/04 11:32:12|сейчас проведутся документы
giks03|2013/04/04 11:32:14|ждем проведения?
iabbliz|2013/04/04 11:32:20|если ошибок не будет при проведении
iabbliz|2013/04/04 11:32:26|надо будет выгрузить в файл и проверить
iabbliz|2013/04/04 11:36:20|пробуем выгружать
giks03|2013/04/04 11:36:37|будем проверять?
iabbliz|2013/04/04 11:36:40|будем
iabbliz|2013/04/04 11:37:28|опись не проведенная
giks03|2013/04/04 11:37:37|не важно
iabbliz|2013/04/04 11:37:40|ок
iabbliz|2013/04/04 11:37:58|о их надо добавить в опись
giks03|2013/04/04 11:38:05|добавлю
iabbliz|2013/04/04 11:39:42|пока делаю другое не смотрю
giks03|2013/04/04 11:39:49|ок
giks03|2013/04/04 12:08:21|все получилось
giks03|2013/04/04 12:08:25|спасибо
iabbliz|2013/04/04 12:08:56|<ss type="whew">(whew)</ss>
iabbliz|2013/04/04 12:09:03|ехууу
giks03|2013/04/04 12:09:31|<ss type="laugh">:D</ss>
