author|0|body_xml
<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x758d52bed41d243f877e64a63b38776166613f757e1bb185698a74261191411b" timestamp="1380009671"><legacyquote>[12:01:11] Антон Иванов: </legacyquote>Показатели которые берутся из Отвественного лица
БизнесПроцессCRM_Поручение
БизнесПроцессCRM_ЗаключениеДоговораКоличество
БизнесПроцессCRM_ПродажаКоличество
БизнесПроцессCRM_СогласованиеКоличество
БизнесПроцессCRM_СервисКоличество
БизнесПроцессCRM_МаркетинговоеМероприятиеКоличество
БизнесПроцессCRM_РазборЖалобыКоличество
КоличествоКоммерческихПредложений
КоличествоЗавершенныхСобытий
КоличествоНеЗавершенныхСобытий
КоличествоПросроченныхСобытий<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/09/24 08:09:56|нет
annterra2|2013/09/24 08:09:58|то есть определиться надо со вторлой группой показателей?
iabbliz|2013/09/24 08:09:59|не возникнет
iabbliz|2013/09/24 08:10:01|да
iabbliz|2013/09/24 08:10:21|плюс допустим дебеторская задолженность как ее получить...
iabbliz|2013/09/24 08:10:50|давай зафиксируем схему распределения показателей
annterra2|2013/09/24 08:10:57|я попробую их убедить вообще убрать эти показатели их отчета
annterra2|2013/09/24 08:11:06|каких именно?
iabbliz|2013/09/24 08:11:15|вторая группа которая
annterra2|2013/09/24 08:11:22|я щас отойду и приду мин через 20
iabbliz|2013/09/24 08:13:48|1) выбираем данные по подразделениям (желательно из Регистров накопления, если не получится то из документов)
2) далее в случе если 
Менеджер1 у контрагента привязан к Подразеделению тогда показываем Менеджер1
Менеджер2 у контрагента привязан к Подразеделению тогда показываем Менеджер2

Если Не один из менеджеров не равен Подразделению, тогда что?
iabbliz|2013/09/24 08:34:25|Менеджер1 и Менджер2 у контрагента работают по разным договорам?
iabbliz|2013/09/24 08:35:04|мб есть смысл указывать менеджера в договоре контрагента?
iabbliz|2013/09/24 08:35:15|это будет легче поправить в отчете
iabbliz|2013/09/25 07:29:41|Привет
annterra2|2013/09/25 07:29:54|Посмотри пожалуйста письмо которое я клиенту отправляю, нужно ли еще что то выяснить?
iabbliz|2013/09/25 07:30:11|а где письмо?
annterra2|2013/09/25 07:30:16|в почте
iabbliz|2013/09/25 07:30:23|что то пока не вижу
iabbliz|2013/09/25 07:30:35|пришло
iabbliz|2013/09/25 07:32:27|Вариант с привязкой к договору менеджеров не рассматривается?
annterra2|2013/09/25 07:34:25|да, щас тоже допишу, но тогда надо чтоб у менеджера была привязка к подразделению и еще чтобы в договоре был указан менеджер. Правильно?
iabbliz|2013/09/25 07:34:57|Имеется ввиду что Основной менеджер указывается не в Контрагенте, а в договоре контрагента
iabbliz|2013/09/25 07:35:12|таким образом при полученнии данных в отчете выбирать Менеджера из договора контрагента
iabbliz|2013/09/25 07:36:25|плюс мне не ясно, каким образом можно разделить дебиторскую задолженность контрагента, на 2- х менеджеров. Даже в том случае если в документах будут указаны подразделения
iabbliz|2013/09/25 07:37:44|Ты говорила что есть такие случаи, что  с 1 контрагентом работают 2 менеджера, 
1 менеджер Сервисник 
2 менеджер Продаж

Договоры у них отдельные заключены на эти услуги?
iabbliz|2013/09/30 07:34:49|Привет, Аня
annterra2|2013/09/30 07:34:57|у меня продолжение эпопеи... с срм
iabbliz|2013/09/30 07:35:09|=)
iabbliz|2013/09/30 07:35:12|давай
iabbliz|2013/09/30 07:43:56|кинул на почту
iabbliz|2013/09/30 08:17:09|=)
iabbliz|2013/09/30 08:17:10|ок
annterra2|2013/09/30 08:18:01|а то чувствую еще слоны вылезут...
iabbliz|2013/09/30 08:18:09|<ss type="laugh">:D</ss>
iabbliz|2013/10/02 10:08:35|Привет, Аня=)
annterra2|2013/10/02 10:08:44|я согласовала с профторгом три доработки по СРМ
iabbliz|2013/10/02 10:09:01|т.е. можно приступать?
annterra2|2013/10/02 10:09:04|ага!
iabbliz|2013/10/02 10:09:08|какие именно?
annterra2|2013/10/02 10:09:13|у тебя как с загрузкой дела?
annterra2|2013/10/02 10:09:23|а все три что ты оценивал
iabbliz|2013/10/02 10:09:24|ну до обеда было пусто...
iabbliz|2013/10/02 10:09:38|сейчас 1 задача от Икусовой Галины
iabbliz|2013/10/02 10:09:41|там на час
iabbliz|2013/10/02 10:09:54|и обещают от Смриновой и Синякина
annterra2|2013/10/02 10:09:55|ок, тогда Галя в приоритете а потом я)))
annterra2|2013/10/02 10:10:00|ээээ....
iabbliz|2013/10/02 10:10:04|но пока только обещают
annterra2|2013/10/02 10:10:08|ну тогда надо смотреть...
annterra2|2013/10/02 10:10:29|в общем если будет что готово по частям на тестовой базе дай знать
iabbliz|2013/10/02 10:10:37|ок.
annterra2|2013/10/02 10:10:41|и давай начнем с двух основных менеджеров
iabbliz|2013/10/02 10:10:55|ок
iabbliz|2013/10/02 10:18:36|в карточке контрагента
iabbliz|2013/10/02 10:18:43|второго основного как выделять будем?
iabbliz|2013/10/02 10:18:50|основной выделяется Жирным
iabbliz|2013/10/02 10:18:58|второго основного может быть наклонным?
iabbliz|2013/10/02 10:26:59|то есть?
annterra2|2013/10/02 10:27:56|там где менеджеры написать менеджер 1
annterra2|2013/10/02 10:28:17|и добавить вторую строку похожую и написать менеджер 2
iabbliz|2013/10/02 10:28:21|<quote author="annterra2" authorname="Анна Тарасова" conversation="annterra2" guid="x9d963d517653a3faa6ed989bbfb96b73fed0ed70739a1a04bac9d3292d00cb1d" timestamp="1380709676"><legacyquote>[14:27:56] Анна Тарасова: </legacyquote>там где менеджеры написать менеджер 1<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>там же перечисляется не только основной менеджер
iabbliz|2013/10/02 10:28:28|а все
iabbliz|2013/10/02 10:28:37|только для одного из них пишется (осн)
annterra2|2013/10/02 10:31:18|ну вторую добавить похожую строку и написать основной менеджер 2
iabbliz|2013/10/02 10:31:37|а в первой убрать то представление которое есть.
iabbliz|2013/10/02 10:31:46|и поставить чтобы показывался только основной менеджер?
iabbliz|2013/10/02 10:31:55|так?
iabbliz|2013/10/02 11:10:09|Можете смотреть второго менеджера
iabbliz|2013/10/02 11:10:19|в базе File=&quot;C:\Users\tarasova1\Documents\upp_crm_proftorg&quot;;
iabbliz|2013/10/02 11:10:32|дальше что делать?
iabbliz|2013/10/02 11:10:41|или сначала это посмотрите?
iabbliz|2013/10/02 11:22:57|ок
iabbliz|2013/10/02 13:34:46|Можете в базе учета задачу сделать
или скажите на какого корреспондента отражать
annterra2|2013/10/02 13:35:57|да я щас сделаю, извини совсем замоталась, тока текущий проект закрыт а новый через Диму смирнова, все оформлю
iabbliz|2013/10/03 06:19:30|Привет, спасибо=)
iabbliz|2013/10/04 06:13:33|Привет
annterra2|2013/10/04 06:14:02|мне в базу профторга нужно двоим пользователям добавить в настройках возможность использовать подсистему СРМ а я не могу найти где это находится, помоги плиз
annterra2|2013/10/04 06:14:16|у меня только собственные настройки открываются
annterra2|2013/10/04 06:14:32|надо для Рябцева СЮ и Чигина АА
iabbliz|2013/10/04 06:14:53|база то что на майти?
iabbliz|2013/10/04 06:15:01|а он сообщение выдает какое то?
iabbliz|2013/10/04 06:15:03|или что
annterra2|2013/10/04 06:17:37|я не могу вообще войти в привычный раздел &quot;пользователи&quot; чтобы там включить доп настройки пользователя... просто этого окошка нет
iabbliz|2013/10/04 06:18:12|покажете экран?
iabbliz|2013/10/07 12:48:17|Привет
annterra2|2013/10/07 12:48:25|Заполняю отчет по сентябрю и плачу....
iabbliz|2013/10/07 12:48:39|плачу?
annterra2|2013/10/07 12:48:45|вот как заполнять у тебя в половине работ не написаны номера обращений
iabbliz|2013/10/07 12:49:15|это например какие
iabbliz|2013/10/07 12:49:18|ты про что?
annterra2|2013/10/07 12:49:19|и формулировка запроса на изменение такая что отправлять ее в отчете заказчику просто невозможно
iabbliz|2013/10/07 12:49:43|не пойму, конретику можно?
annterra2|2013/10/07 12:49:51|щас пришлю
annterra2|2013/10/07 12:50:14|<files alt="отправил (-а) файл &quot;Реест доработок в сентябре.xlsx&quot;">
<file size="13476" index="0" tid="211003506">Реест доработок в сентябре.xlsx</file></files>
annterra2|2013/10/07 12:51:33|5,7,8,9
iabbliz|2013/10/07 12:51:37|а откуда я возьму номера обращений?=)
iabbliz|2013/10/07 12:51:48|если не было задач поставленных в базе
annterra2|2013/10/07 12:51:57|нужно обязательно указывать номер обращения, кто автор и в чем суть
iabbliz|2013/10/07 12:51:58|ща поищу
annterra2|2013/10/07 12:52:36|а тебе их Галина присылает? у них регламент есть обязательно номер надо указывать и кто автор
annterra2|2013/10/07 12:52:45|а то вот щас по крупицам собираю
iabbliz|2013/10/07 12:53:53|5 это Галина
iabbliz|2013/10/07 12:54:13|7 Житных
iabbliz|2013/10/07 12:54:22|8 Кокушева
iabbliz|2013/10/07 12:54:30|9 Житных
annterra2|2013/10/07 12:54:36|<ss type="cry">;(</ss>
