author|0|body_xml
iabbliz|2013/07/08 04:29:24|тут?
sanek13666|2013/07/08 04:29:40|ага.. привет
iabbliz|2013/07/08 04:29:55|можешь сейчас выполнить? кое что
sanek13666|2013/07/08 04:30:07|ага... кидай
iabbliz|2013/07/08 04:30:25|надо выполнить сначала вот
iabbliz|2013/07/08 04:30:28|<quote author="iabbliz" authorname="јнтон »ванов" conversation="sanek13666" guid="x955bf55bcfb5bc9271dcd60cfe4e614ccca4228e3fa9974db577288a1618e7ea" timestamp="1373031226"><legacyquote>[05.07.2013 17:33:46] јнтон »ванов: </legacyquote>getCurrencyList<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/07/08 04:30:36|echo &quot;REQUEST:\n&quot; . $client-&gt;__getLastRequest() . &quot;\n&quot;;
sanek13666|2013/07/08 04:30:37|если надо € потом тебе моу денвер настроить
iabbliz|2013/07/08 04:30:46|вообщем надо сначал то
iabbliz|2013/07/08 04:30:48|а потом то
iabbliz|2013/07/08 04:30:50|=)
iabbliz|2013/07/08 04:30:59|<quote author="sanek13666" authorname="јлександр Ћахнов" conversation="sanek13666" guid="xad7eff97f8be73cd58c642ee0dc57eabfef88c94752aab7ca3750aee79b88038" timestamp="1373257837"><legacyquote>[8:30:37] јлександр Ћахнов: </legacyquote>если надо € потом тебе моу денвер настроить<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>можно...
iabbliz|2013/07/08 04:31:06|<quote author="iabbliz" authorname="јнтон »ванов" conversation="sanek13666" guid="x1d12db533c8a5e6ccac961c1ecd483b4b4c1b134fd7d2c5695276b59b1114e3c" timestamp="1373257828"><legacyquote>[8:30:28] јнтон »ванов: </legacyquote>getCurrencyList
echo &quot;REQUEST:\n&quot; . $client-&gt;__getLastRequest() . &quot;\n&quot;;<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/07/08 04:31:08|вот так
iabbliz|2013/07/08 04:32:05|print_r($client-&gt;getCurrencyList(&apos;demo_api&apos;, &apos;<a href="mailto:demo@example.com">demo@example.com</a>&apos;, &apos;demo&apos;));
<quote author="iabbliz" authorname="јнтон »ванов" conversation="sanek13666" guid="x39ac87a3ccc68f0f978b275562e956a4f1b69a41d29b094592f3a50f942569fb" timestamp="1373257866"><legacyquote>[8:31:06] јнтон »ванов: </legacyquote>echo &quot;REQUEST:\n&quot; . $client-&gt;__getLastRequest() . &quot;\n&quot;;<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
sanek13666|2013/07/08 04:33:43|SOAP function list: Array ( [0] =&gt; Array ( [id] =&gt; 18 [name] =&gt; USD [course] =&gt; 35.9215 [code] =&gt; USD [family_id] =&gt; 5 [is_default] =&gt; f [is_autoupdate] =&gt; t [is_hidden] =&gt; f ) [1] =&gt; Array ( [id] =&gt; 19 [name] =&gt; EUR [course] =&gt; 42.6345 [code] =&gt; EUR [family_id] =&gt; 5 [is_default] =&gt; f [is_autoupdate] =&gt; t [is_hidden] =&gt; f ) [2] =&gt; Array ( [id] =&gt; 17 [name] =&gt; б?б?аЅ [course] =&gt; 1 [code] =&gt; RUR [family_id] =&gt; 5 [is_default] =&gt; t [is_autoupdate] =&gt; t [is_hidden] =&gt; f ) [3] =&gt; Array ( [id] =&gt; 20 [name] =&gt; а√б?аЌ [course] =&gt; 4.8507 [code] =&gt; UAH [family_id] =&gt; 5 [is_default] =&gt; f [is_autoupdate] =&gt; t [is_hidden] =&gt; f ) ) REQUEST: demo_apidemo@example.comdemo Record list: Array ( [53133] =&gt; Array ( [id] =&gt; 53133 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40010 [sum] =&gt; -23500 [operation_date] =&gt; 2013-07-08 18:43:10 [comment] =&gt; аЅа»а«аЌа≈б?-аЋајаЌб? [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53131] =&gt; Array ( [id] =&gt; 53131 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40024 [sum] =&gt; -30000 [operation_date] =&gt; 2013-07-08 12:38:38 [comment] =&gt; аЅб?ајб?б? аЌај аћаќаЅа»аЋб?аЌб?а… [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [25839091] =&gt; Array ( [id] =&gt; 25839091 [place_id] =&gt; 40032 [budget_object_id] =&gt; 6023275 [sum] =&gt; 1500000 [operation_date] =&gt; 2013-07-08 08:42:00 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 2 ) [25839081] =&gt; Array ( [id] =&gt; 25839081 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40011 [sum] =&gt; -10000 [operation_date] =&gt; 2013-07-08 08:41:00 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52392] =&gt; Array ( [id] =&gt; 52392 [place_id] =&gt; 41439 [budget_object_id] =&gt; 40036 [sum] =&gt; 2374000 [operation_date] =&gt; 2013-07-08 01:18:55 [comment] =&gt; аја¬ајаЌб? а«ај аѕб?аќб?аЋб?а… аћа≈б?.. аћајаЋаќ а»а«-а«ај аќб?аѕб?б?а ај. [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 2 ) [48360] =&gt; Array ( [id] =&gt; 48360 [place_id] =&gt; 41439 [budget_object_id] =&gt; 40036 [sum] =&gt; 2572100 [operation_date] =&gt; 2013-07-08 01:18:04 [comment] =&gt; а«ај аѕб?аќб?аЋб?а… аћа≈б?б?б? аѕаќб?а≈аћб?-б?аќ аћа≈аЌб?б?а≈. а?ајаƒаќ б?аја«аќаЅб?ајб?б?б?б?. [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 2 ) [53132] =&gt; Array ( [id] =&gt; 53132 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40009 [sum] =&gt; -16000 [operation_date] =&gt; 2013-07-08 01:03:35 [comment] =&gt; б?аќб?а»б?а а» [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53115] =&gt; Array ( [id] =&gt; 53115 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40046 [sum] =&gt; -35500 [operation_date] =&gt; 2013-07-07 23:34:34 [comment] =&gt; аћаќа…а ај б?аќб?аћаќа«б?б?ај [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53117] =&gt; Array ( [id] =&gt; 53117 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40008 [sum] =&gt; -25000 [operation_date] =&gt; 2013-07-07 19:48:45 [comment] =&gt; б?б?б?аЅаќаЋа ај [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53114] =&gt; Array ( [id] =&gt; 53114 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40017 [sum] =&gt; -3300 [operation_date] =&gt; 2013-07-07 02:24:16 [comment] =&gt; аѕајб?б?ај [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53112] =&gt; Array ( [id] =&gt; 53112 [place_id] =&gt; 40034 [budget_object_id] =&gt; 40032 [sum] =&gt; -100000 [operation_date] =&gt; 2013-07-07 02:13:59 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 4 [server_move_id] =&gt; 53111 ) [53111] =&gt; Array ( [id] =&gt; 53111 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40034 [sum] =&gt; 100000 [operation_date] =&gt; 2013-07-07 02:13:59 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 4 [server_move_id] =&gt; 53112 ) [53128] =&gt; Array ( [id] =&gt; 53128 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40009 [sum] =&gt; -1300 [operation_date] =&gt; 2013-07-06 22:10:00 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53116] =&gt; Array ( [id] =&gt; 53116 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40002 [sum] =&gt; -28400 [operation_date] =&gt; 2013-07-06 19:37:00 [comment] =&gt; аЅајаЌајаЌб? а аЋб?аЅаЌа»а ај а ајаѕб?б?б?ај аѕаќаћа»аƒаќб?б? аќа√б?б?б?б? [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52969] =&gt; Array ( [id] =&gt; 52969 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40018 [sum] =&gt; -7300 [operation_date] =&gt; 2013-07-05 23:22:19 [comment] =&gt; аѕа»а¬аќ а∆а»а¬аќа≈ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52968] =&gt; Array ( [id] =&gt; 52968 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40016 [sum] =&gt; -8900 [operation_date] =&gt; 2013-07-05 23:22:06 [comment] =&gt; 2 а а≈б?а»б?ај б?ајаЌа≈ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52967] =&gt; Array ( [id] =&gt; 52967 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40010 [sum] =&gt; -21000 [operation_date] =&gt; 2013-07-05 23:21:29 [comment] =&gt; б?ајаЋајб? а¬ 7-аћ а аќаЌб?а»аЌа≈аЌб?а≈.. аќб?а»а√а≈б?б? аƒаќб?аќа√б?б?а»а…. аЅаќаЋб?б?а≈ аЌа≈ аЅб?аƒб? аЅб?ајб?б?. [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52966] =&gt; Array ( [id] =&gt; 52966 [place_id] =&gt; 40040 [budget_object_id] =&gt; 40024 [sum] =&gt; -50000 [operation_date] =&gt; 2013-07-05 23:19:57 [comment] =&gt; аћаЌа≈ аЌај б?а≈аЋа≈б?аќаЌ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52889] =&gt; Array ( [id] =&gt; 52889 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40049 [sum] =&gt; -59400 [operation_date] =&gt; 2013-07-05 19:25:11 [comment] =&gt; 30 аЋа»б?б?аќа¬ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52887] =&gt; Array ( [id] =&gt; 52887 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40010 [sum] =&gt; -22000 [operation_date] =&gt; 2013-07-05 19:24:58 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52680] =&gt; Array ( [id] =&gt; 52680 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40002 [sum] =&gt; -4200 [operation_date] =&gt; 2013-07-04 23:59:12 [comment] =&gt; а а≈б?б?б?аѕ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52679] =&gt; Array ( [id] =&gt; 52679 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40002 [sum] =&gt; -2000 [operation_date] =&gt; 2013-07-04 23:57:41 [comment] =&gt; аЋа»аћаќаЌб? [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52678] =&gt; Array ( [id] =&gt; 52678 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40015 [sum] =&gt; -1000 [operation_date] =&gt; 2013-07-04 23:57:32 [comment] =&gt; б?аЋа≈аЅ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52677] =&gt; Array ( [id] =&gt; 52677 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40016 [sum] =&gt; -5000 [operation_date] =&gt; 2013-07-04 23:57:20 [comment] =&gt; аћајб?аЋаќ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52676] =&gt; Array ( [id] =&gt; 52676 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40013 [sum] =&gt; -4000 [operation_date] =&gt; 2013-07-04 23:56:54 [comment] =&gt; б?аѕб?а»б?б? [currency_id..
iabbliz|2013/07/08 04:34:17|сделай так
iabbliz|2013/07/08 04:34:18|$client-&gt;getCurrencyList(&apos;demo_api&apos;, &apos;<a href="mailto:demo@example.com">demo@example.com</a>&apos;, &apos;demo&apos;);
echo &quot;REQUEST:\n&quot; . $client-&gt;__getLastRequest() . &quot;\n&quot;;
sanek13666|2013/07/08 04:35:03|SOAP function list: REQUEST: demo_apidemo@example.comdemo Record list: Array ( [53133] =&gt; Array ( [id] =&gt; 53133 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40010 [sum] =&gt; -23500 [operation_date] =&gt; 2013-07-08 18:43:10 [comment] =&gt; аЅа»а«аЌа≈б?-аЋајаЌб? [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53131] =&gt; Array ( [id] =&gt; 53131 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40024 [sum] =&gt; -30000 [operation_date] =&gt; 2013-07-08 12:38:38 [comment] =&gt; аЅб?ајб?б? аЌај аћаќаЅа»аЋб?аЌб?а… [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [25839091] =&gt; Array ( [id] =&gt; 25839091 [place_id] =&gt; 40032 [budget_object_id] =&gt; 6023275 [sum] =&gt; 1500000 [operation_date] =&gt; 2013-07-08 08:42:00 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 2 ) [25839081] =&gt; Array ( [id] =&gt; 25839081 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40011 [sum] =&gt; -10000 [operation_date] =&gt; 2013-07-08 08:41:00 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52392] =&gt; Array ( [id] =&gt; 52392 [place_id] =&gt; 41439 [budget_object_id] =&gt; 40036 [sum] =&gt; 2374000 [operation_date] =&gt; 2013-07-08 01:18:55 [comment] =&gt; аја¬ајаЌб? а«ај аѕб?аќб?аЋб?а… аћа≈б?.. аћајаЋаќ а»а«-а«ај аќб?аѕб?б?а ај. [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 2 ) [48360] =&gt; Array ( [id] =&gt; 48360 [place_id] =&gt; 41439 [budget_object_id] =&gt; 40036 [sum] =&gt; 2572100 [operation_date] =&gt; 2013-07-08 01:18:04 [comment] =&gt; а«ај аѕб?аќб?аЋб?а… аћа≈б?б?б? аѕаќб?а≈аћб?-б?аќ аћа≈аЌб?б?а≈. а?ајаƒаќ б?аја«аќаЅб?ајб?б?б?б?. [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 2 ) [53132] =&gt; Array ( [id] =&gt; 53132 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40009 [sum] =&gt; -16000 [operation_date] =&gt; 2013-07-08 01:03:35 [comment] =&gt; б?аќб?а»б?а а» [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53115] =&gt; Array ( [id] =&gt; 53115 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40046 [sum] =&gt; -35500 [operation_date] =&gt; 2013-07-07 23:34:34 [comment] =&gt; аћаќа…а ај б?аќб?аћаќа«б?б?ај [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53117] =&gt; Array ( [id] =&gt; 53117 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40008 [sum] =&gt; -25000 [operation_date] =&gt; 2013-07-07 19:48:45 [comment] =&gt; б?б?б?аЅаќаЋа ај [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53114] =&gt; Array ( [id] =&gt; 53114 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40017 [sum] =&gt; -3300 [operation_date] =&gt; 2013-07-07 02:24:16 [comment] =&gt; аѕајб?б?ај [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53112] =&gt; Array ( [id] =&gt; 53112 [place_id] =&gt; 40034 [budget_object_id] =&gt; 40032 [sum] =&gt; -100000 [operation_date] =&gt; 2013-07-07 02:13:59 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 4 [server_move_id] =&gt; 53111 ) [53111] =&gt; Array ( [id] =&gt; 53111 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40034 [sum] =&gt; 100000 [operation_date] =&gt; 2013-07-07 02:13:59 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 4 [server_move_id] =&gt; 53112 ) [53128] =&gt; Array ( [id] =&gt; 53128 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40009 [sum] =&gt; -1300 [operation_date] =&gt; 2013-07-06 22:10:00 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [53116] =&gt; Array ( [id] =&gt; 53116 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40002 [sum] =&gt; -28400 [operation_date] =&gt; 2013-07-06 19:37:00 [comment] =&gt; аЅајаЌајаЌб? а аЋб?аЅаЌа»а ај а ајаѕб?б?б?ај аѕаќаћа»аƒаќб?б? аќа√б?б?б?б? [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52969] =&gt; Array ( [id] =&gt; 52969 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40018 [sum] =&gt; -7300 [operation_date] =&gt; 2013-07-05 23:22:19 [comment] =&gt; аѕа»а¬аќ а∆а»а¬аќа≈ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52968] =&gt; Array ( [id] =&gt; 52968 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40016 [sum] =&gt; -8900 [operation_date] =&gt; 2013-07-05 23:22:06 [comment] =&gt; 2 а а≈б?а»б?ај б?ајаЌа≈ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52967] =&gt; Array ( [id] =&gt; 52967 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40010 [sum] =&gt; -21000 [operation_date] =&gt; 2013-07-05 23:21:29 [comment] =&gt; б?ајаЋајб? а¬ 7-аћ а аќаЌб?а»аЌа≈аЌб?а≈.. аќб?а»а√а≈б?б? аƒаќб?аќа√б?б?а»а…. аЅаќаЋб?б?а≈ аЌа≈ аЅб?аƒб? аЅб?ајб?б?. [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52966] =&gt; Array ( [id] =&gt; 52966 [place_id] =&gt; 40040 [budget_object_id] =&gt; 40024 [sum] =&gt; -50000 [operation_date] =&gt; 2013-07-05 23:19:57 [comment] =&gt; аћаЌа≈ аЌај б?а≈аЋа≈б?аќаЌ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52889] =&gt; Array ( [id] =&gt; 52889 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40049 [sum] =&gt; -59400 [operation_date] =&gt; 2013-07-05 19:25:11 [comment] =&gt; 30 аЋа»б?б?аќа¬ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52887] =&gt; Array ( [id] =&gt; 52887 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40010 [sum] =&gt; -22000 [operation_date] =&gt; 2013-07-05 19:24:58 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52680] =&gt; Array ( [id] =&gt; 52680 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40002 [sum] =&gt; -4200 [operation_date] =&gt; 2013-07-04 23:59:12 [comment] =&gt; а а≈б?б?б?аѕ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52679] =&gt; Array ( [id] =&gt; 52679 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40002 [sum] =&gt; -2000 [operation_date] =&gt; 2013-07-04 23:57:41 [comment] =&gt; аЋа»аћаќаЌб? [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52678] =&gt; Array ( [id] =&gt; 52678 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40015 [sum] =&gt; -1000 [operation_date] =&gt; 2013-07-04 23:57:32 [comment] =&gt; б?аЋа≈аЅ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52677] =&gt; Array ( [id] =&gt; 52677 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40016 [sum] =&gt; -5000 [operation_date] =&gt; 2013-07-04 23:57:20 [comment] =&gt; аћајб?аЋаќ [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [52676] =&gt; Array ( [id] =&gt; 52676 [place_id] =&gt; 40032 [budget_object_id] =&gt; 40013 [sum] =&gt; -4000 [operation_date] =&gt; 2013-07-04 23:56:54 [comment] =&gt; б?аѕб?а»б?б? [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 3 ) [51156] =&gt; Array ( [id] =&gt; 51156 [place_id] =&gt; 41439 [budget_object_id] =&gt; 40032 [sum] =&gt; -200000 [operation_date] =&gt; 2013-06-29 20:59:34 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 4 [server_move_id] =&gt; 51155 ) [51155] =&gt; Array ( [id] =&gt; 51155 [place_id] =&gt; 40032 [budget_object_id] =&gt; 41439 [sum] =&gt; 200000 [operation_date] =&gt; 2013-06-29 20:59:34 [comment] =&gt; [currency_id] =&gt; 17 [is_duty] =&gt; f [operation_type] =&gt; 4 [server_move_id] =&gt; 51156 ) [51154] =&gt; Array ( [id] =&gt; 51154 [place_id] =&gt; 40034 [budget_object_id] =&gt; 40032 [sum] =&gt; -100000 [operation_date] =&amp;gt..
iabbliz|2013/07/08 04:35:17|странно
iabbliz|2013/07/08 04:35:56|заккоменть
iabbliz|2013/07/08 04:35:57|echo &quot;\nRecord list:\n&quot;;
 print_r(
  $client-&gt;getRecordList(
   &apos;demo_api&apos;,
   &apos;<a href="mailto:demo@example.com">demo@example.com</a>&apos;,
   &apos;demo&apos;,
   array(
    &apos;is_report&apos;    =&gt; false,  // Data not for report, but for export
    //&apos;r_category&apos; =&gt; array(&apos;23&apos;,13,14),
    &apos;is_show_duty&apos; =&gt; true,   // Include duty records
    &apos;r_period&apos;     =&gt; 8,      // Show last 20 record (for each operation type, if not one, see &apos;r_what&apos;)
    &apos;r_how&apos;        =&gt; 1,      // Show by detail, not grouped
    &apos;r_what&apos;       =&gt; 6,      // Show all operations (waste, income, moves and currency changes)
    &apos;r_currency&apos;   =&gt; 0,      // Show in original currency
    &apos;r_is_place&apos;   =&gt; 0,      // All places
    &apos;r_is_tag&apos;     =&gt; 0,      // All tags
    //&apos;r_is_category&apos;=&gt; 1,
   )
   //, array(&apos;123&apos;,&apos;23222&apos;,&apos;31212312&apos;)
  )
 );
iabbliz|2013/07/08 04:36:09|видимо это выдаетс€?
sanek13666|2013/07/08 04:37:01|SOAP function list: REQUEST: demo_apidemo@example.comdemo
iabbliz|2013/07/08 04:37:17|там поидее должен быть XML
iabbliz|2013/07/08 04:38:19|а можно к тебе подключитс€?=)
sanek13666|2013/07/08 04:38:30|ща
sanek13666|2013/07/08 04:40:21|запускай браузер
sanek13666|2013/07/08 04:40:30|какой у теб€ установлен?
iabbliz|2013/07/08 04:40:55|на своем компе?
iabbliz|2013/07/08 04:40:57|домашнем?
iabbliz|2013/07/08 04:41:09|или на oai-03?
sanek13666|2013/07/08 04:42:55|oai-03
sanek13666|2013/07/08 04:43:05|ты же подключилс€
sanek13666|2013/07/08 04:43:47|кстати эксплорер веет себ€ по другоу
sanek13666|2013/07/08 04:44:42|короче сам разберешьс€?
iabbliz|2013/07/08 04:44:45|lf
iabbliz|2013/07/08 04:44:46|да
iabbliz|2013/07/08 04:44:48|это и надо было
sanek13666|2013/07/08 04:45:04|поставь себе еще другой браузер дл€ сравненим€
iabbliz|2013/07/08 04:45:59|спасибо
sanek13666|2013/07/08 04:48:25|да не за что
iabbliz|2013/07/08 04:50:55|что подключитс€ не могу
iabbliz|2013/07/08 04:51:00|ты отключилс€ мен€ откинуло
sanek13666|2013/07/08 04:51:05|нет
sanek13666|2013/07/08 04:51:07|ща
sanek13666|2013/07/08 04:51:26|бесплатный закончилс€
sanek13666|2013/07/08 04:51:44|под своей учеткой
iabbliz|2013/07/08 04:52:00|скинь мне тот txt
iabbliz|2013/07/08 04:52:02|и все
sanek13666|2013/07/08 04:52:23|какой txt?
iabbliz|2013/07/08 04:52:34|который открыт на моем компе
iabbliz|2013/07/08 04:52:43|там еще теги &lt;&gt;
sanek13666|2013/07/08 04:52:48|
SOAP function list:
REQUEST:
&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot;?&gt;
&lt;SOAP-ENV:Envelope xmlns:SOAP-ENV=&quot;<a href="http://schemas.xmlsoap.org/soap/envelope/">http://schemas.xmlsoap.org/soap/envelope/</a>&quot; xmlns:ns1=&quot;urn:ddengi&quot; xmlns:xsd=&quot;<a href="http://www.w3.org/2001/XMLSchema">http://www.w3.org/2001/XMLSchema</a>&quot; xmlns:xsi=&quot;<a href="http://www.w3.org/2001/XMLSchema-instance">http://www.w3.org/2001/XMLSchema-instance</a>&quot; xmlns:SOAP-ENC=&quot;<a href="http://schemas.xmlsoap.org/soap/encoding/">http://schemas.xmlsoap.org/soap/encoding/</a>&quot; SOAP-ENV:encodingStyle=&quot;<a href="http://schemas.xmlsoap.org/soap/encoding/&quot;&gt;&lt;SOAP-ENV:Body&gt;&lt;ns1:getCurrencyList&gt;&lt;apiId">http://schemas.xmlsoap.org/soap/encoding/&quot;&gt;&lt;SOAP-ENV:Body&gt;&lt;ns1:getCurrencyList&gt;&lt;apiId</a> xsi:type=&quot;xsd:string&quot;&gt;demo_api&lt;/apiId&gt;&lt;login xsi:type=&quot;xsd:string&quot;&gt;demo@example.com&lt;/login&gt;&lt;pass xsi:type=&quot;xsd:string&quot;&gt;demo&lt;/pass&gt;&lt;idList xsi:nil=&quot;true&quot;/&gt;&lt;/ns1:getCurrencyList&gt;&lt;/SOAP-ENV:Body&gt;&lt;/SOAP-ENV:Envelope&gt;
iabbliz|2013/07/08 04:52:49|да
iabbliz|2013/07/08 04:52:53|спс
iabbliz|2013/07/08 04:52:56|теперь все=)
sanek13666|2013/07/08 04:52:58|ок
iabbliz|2013/07/08 13:16:20|<quote author="iabbliz" authorname="јнтон »ванов" conversation="sanek13666" guid="xf0eb7df82cf9174d8da39fa882808c96c84ea3df13d7c18ce2f9eeed2f43bdfe" timestamp="1373257859"><legacyquote>[8:30:59] јнтон »ванов: </legacyquote>если надо € потом тебе моу денвер настроить<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>еще в силе?
iabbliz|2013/07/08 13:16:31|вообщем заставил 1с выполнить готовый XML запрос
iabbliz|2013/07/08 13:16:37|который получаетс€
sanek13666|2013/07/08 13:16:42|да.... только вечером
iabbliz|2013/07/08 13:16:48|во сколько?
sanek13666|2013/07/08 13:16:55|пока хз
iabbliz|2013/07/09 04:31:06|ага сплю
sanek13666|2013/07/09 04:31:17|привет
iabbliz|2013/07/09 04:31:20|пока вроде не надо php
iabbliz|2013/07/09 04:31:22|=)
iabbliz|2013/07/09 06:37:04|все таки пхп нужен
sanek13666|2013/07/09 06:37:26|когда делать будем?
iabbliz|2013/07/09 06:37:37|когда можешь?
sanek13666|2013/07/09 06:44:02|давай вечером
sanek13666|2013/07/09 06:45:30|а ты на автоите с soap пробовал работать?
iabbliz|2013/07/09 06:45:38|пробовал не получилось
iabbliz|2013/07/09 06:46:57|при выполнение выдавало ошибку
