author|0|body_xml
iabbliz|2013/07/09 07:09:23|понятно, т.е. в счет того ТП...
shishov_a_g|2013/07/09 07:09:52|ну да МОжет вы с ним поговорите?
iabbliz|2013/07/09 07:10:07|врятли что то даст
iabbliz|2013/07/09 07:10:21|в ТП явно не отмечено
iabbliz|2013/07/09 07:10:28|поэтому ничего не докажу
shishov_a_g|2013/07/09 07:10:41|ну я тоже не знаю что делать
iabbliz|2013/07/09 07:10:49|пошел делать.
iabbliz|2013/07/09 08:06:17|проц бейс обновил
iabbliz|2013/07/09 08:06:22|можно там смотреть
shishov_a_g|2013/07/09 08:07:31|не, погоди
shishov_a_g|2013/07/09 08:07:44|ты видел письмо про облако?
iabbliz|2013/07/09 08:07:53|видел
shishov_a_g|2013/07/09 08:07:54|или это только Дима его может обновлять?
iabbliz|2013/07/09 08:08:06|Всегда дима обновлял
shishov_a_g|2013/07/09 08:08:10|а ну ок
shishov_a_g|2013/07/09 08:08:17|а во сколько ты в проц залил?
iabbliz|2013/07/09 08:08:49|где то в хранилище объекты были в 11.50
iabbliz|2013/07/09 08:09:03|проц бейс обновил как написал
iabbliz|2013/07/09 08:09:06|<quote author="iabbliz" authorname="Антон Иванов" conversation="shishov_a_g" guid="x1699fe97a917380104fe66e0ed46d8bfac2494443a63ce9085f7722f140ef3ff" timestamp="1373357177"><legacyquote>[12:06:17] Антон Иванов: </legacyquote>проц бейс обновил<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/07/09 13:59:40|&quot;Просьба при появлении ограниченного списка убрать группы. Неудобно в пустых папках искать 1 элемент&quot;
Могу только отключить сразу использование иерархии
shishov_a_g|2013/07/09 13:59:51|ага
iabbliz|2013/07/09 14:01:28|&quot;Выбираю заказы, нажимаю записать – ошибка (скриншот ошибки строкой ниже)&quot;
не вижу скриншот
shishov_a_g|2013/07/09 14:03:07|<files alt="отправил (-а) файл &quot;Спр.JPG&quot;">
<file size="122383" index="0">Спр.JPG</file></files>
iabbliz|2013/07/09 14:06:34|Лови письмо
iabbliz|2013/07/09 14:16:20|To:  Антон Иванов
 Cc:  Самир Таиров; Екатерина Смирнова
iabbliz|2013/07/09 14:16:25|они в копиях
shishov_a_g|2013/07/09 14:16:41|так он не будет отвечать из копии-то)
iabbliz|2013/07/09 14:16:55|почему?
shishov_a_g|2013/07/09 14:17:38|Ну знаешь, когда на тебя все валят по 100 писем в день... Я тоже не отвечаю на письма где я в копии Пусть получатель разбирается
iabbliz|2013/07/10 05:11:47|&quot;Диаметр по заказу   Необходимо заполнять значением реквизита «Диаметр намотки рулона» закладки «Специальное» документа «Заказ покупателя». Заказ указывается в столбце «Заказ покупателя» этой же ТЧ&quot;

Имеется ввиду при изменении заказа покупателя в ТЧ?
iabbliz|2013/07/10 05:16:12|&quot;Движения по регистру &quot;Планы потребностей производства по сменам&quot;: не заполняется реквизит &quot;Заказ&quot;  &quot;
В ТП написано что в качестве Заказ должен быть указан сам документ Задание на раскрой, все верно?
shishov_a_g|2013/07/10 05:38:40|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="xbc7c6976614dbd4a43fa6802db94bd0986448f4a01aaa265f7c02a7e7667901e" timestamp="1373433376"><legacyquote>[9:16:16] Антон Иванов: </legacyquote>В ТП написано что в качестве Заказ должен быть указан сам документ Задание на раскрой, все верно?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да
iabbliz|2013/07/10 05:40:15|еще вопрос не по теме
Висит задача в базе учета 
Кодировать УП-17
Правильно ли понял что ее сделал/делает Дима Малышев?
shishov_a_g|2013/07/10 05:43:52|да
iabbliz|2013/07/10 12:10:25|Антон, слушай не знаешь где Смирнова Катя?
shishov_a_g|2013/07/10 12:17:21|мы на экскурсии были
iabbliz|2013/07/10 12:17:48|понял
iabbliz|2013/07/11 13:02:31|&quot;Диспетчеризация производства    производства Документы - Планирование производства – Задание на раскрой &quot;
где смотрел? в какой базе?
shishov_a_g|2013/07/11 13:02:50|в облаке
shishov_a_g|2013/07/11 13:03:31|Да фиг с ними с интерфейсами Там Самир всё заморозил
iabbliz|2013/07/11 13:03:56|смотрю в облаке все есть
iabbliz|2013/07/11 13:03:57|ок.
iabbliz|2013/07/15 07:26:23|Привет
iabbliz|2013/07/15 07:26:26|это делать?
iabbliz|2013/07/15 07:26:27|Документ.рздЗаданияНаРаскрой Когда Самир согласует изменения, надо изменить тип. Шпуля будет справочником.
shishov_a_g|2013/07/15 07:35:07|Привет
shishov_a_g|2013/07/15 07:35:12|нет, он не согласовал
iabbliz|2013/07/15 07:35:17|ок
iabbliz|2013/07/15 11:46:13|&quot;Под технологом не работает изменение. Просьба добавить. И ПРОВЕДЕНИЕ ЕМУ ТОЖЕ ПРОСЬБА ДОБАВИТЬ. Катя сегодня 11.07 сказала
&quot;
Диаметр по заказу.Просьба очищать, когда заказ удаляется
iabbliz|2013/07/15 11:46:16|сделал
iabbliz|2013/07/15 11:46:20|по шпули не делал
iabbliz|2013/07/15 11:46:34|объекты в хранилище
iabbliz|2013/07/16 11:25:25|Привет
iabbliz|2013/07/16 11:25:29|облако не обновлял
iabbliz|2013/07/16 11:25:31|я
shishov_a_g|2013/07/16 11:25:37|хм
iabbliz|2013/07/16 11:26:01|в проц бейс тоже не работает?
shishov_a_g|2013/07/16 11:27:04|а что Диме сказать, чтобы именно эти изменения подтянулись? Облако же каждые 15 минут обновляется, просят из базы выйти... Ты можешь сам Диме написать, чтобы обновил то, что нам надо? В проц базе нет времени проверять. Сейчас только с облаком работаю
iabbliz|2013/07/16 11:27:22|я могу попробовать сам обновить эти данные
iabbliz|2013/07/16 11:27:47|уже обновлял отчет для Житных
shishov_a_g|2013/07/16 11:28:17|ну да, нам бы конечно лучше договориться, чтобы ты мне передавал, когда уверен, что в облаке все работает
iabbliz|2013/07/16 11:29:02|если возможно записывать время в затраты которое тратится на обновление облака
iabbliz|2013/07/16 11:29:07|то конечно=)
iabbliz|2013/07/16 11:30:21|=))
iabbliz|2013/07/16 11:30:48|просто на все это уходит время....
iabbliz|2013/07/16 11:30:54|сейчас обновлю
shishov_a_g|2013/07/16 11:31:12|ну и Самиру тогда напиши письмо, что будешь время это выставлять
shishov_a_g|2013/07/16 11:31:19|плз
iabbliz|2013/07/16 11:31:24|а в случае с облаком это все долго
iabbliz|2013/07/16 11:31:35|даже обновление некоторых объектов
shishov_a_g|2013/07/16 11:31:42|да понятно, но без этого обновления ещё больше
shishov_a_g|2013/07/16 11:32:08|тем более Самир сам говорил, что программист нам передает, только когда уверен, что в облаке работает всё
shishov_a_g|2013/07/16 11:32:15|можешь меня процитировать в письме
iabbliz|2013/07/16 11:38:29|повисла...
iabbliz|2013/07/16 11:38:33|10 мин уже=)
iabbliz|2013/07/16 11:38:54|напишу когда обновлю
iabbliz|2013/07/16 11:53:57|вообщем похоже не получится
iabbliz|2013/07/16 11:54:20|надо обновить роль рздТехнолог, а при этом она похоже тянет всю инфу по документам которые в этой роли
iabbliz|2013/07/16 11:54:33|раз подвисла
shishov_a_g|2013/07/16 11:56:01|а Дима что говорит?
iabbliz|2013/07/16 11:56:19|еще не спрашивал, могу спросить
iabbliz|2013/07/16 11:56:26|а что спросить то?
shishov_a_g|2013/07/16 11:56:37|как обновить
iabbliz|2013/07/16 12:02:53|вообщем сказал ждать=)
iabbliz|2013/07/16 13:35:13|обновил смотри права
iabbliz|2013/07/16 13:35:18|и задание на раскрой
shishov_a_g|2013/07/16 13:35:39|ага Спасибо Ну мы на всю дорогу договорились, да?
iabbliz|2013/07/16 13:36:05|ок
iabbliz|2013/07/16 13:57:41|сейчас поправлю
shishov_a_g|2013/07/16 13:59:28|и пометки на удаление
iabbliz|2013/07/17 06:45:41|какую ты паллету добавлял?
shishov_a_g|2013/07/17 06:50:57|<files alt="отправил (-а) файл &quot;Ошибка.doc&quot;">
<file size="90112" index="0">Ошибка.doc</file></files>
shishov_a_g|2013/07/17 06:51:16|ты это можешь исправить или надо согласовывать-оценивать? Мне просто срочно надо
shishov_a_g|2013/07/17 06:51:41|а Денис обозначил срок &quot;до завтра&quot;
iabbliz|2013/07/17 06:51:47|могу
shishov_a_g|2013/07/17 06:52:03|ну тогда напишешь когда в облаке заработает?
iabbliz|2013/07/17 06:52:29|сделай еще скрин всего окна форма ввода паллет
shishov_a_g|2013/07/17 06:54:09|<files alt="отправил (-а) файл &quot;131313.docx&quot;">
<file size="32057" index="0">131313.docx</file></files>
iabbliz|2013/07/17 07:00:16|не могу повторить ошибку
iabbliz|2013/07/17 07:00:40|ты под каким пользователем делал?
shishov_a_g|2013/07/17 07:02:07|если пароль дам от удаленки, сможешь зайти в терминале подо мной?
shishov_a_g|2013/07/17 07:02:19|там открыто окно
iabbliz|2013/07/17 07:02:22|может проще через TeamViewer?
iabbliz|2013/07/17 07:02:51|мне тоже работать надо
shishov_a_g|2013/07/17 07:04:05|если ты зайдешь в мой терминал, у меня мой ноут в распоряжении останется
iabbliz|2013/07/17 07:19:49|а почему в свободных остаткакх по этой паллете количество мест =2
iabbliz|2013/07/17 07:19:50|?
shishov_a_g|2013/07/17 07:20:37|не знаю
iabbliz|2013/07/17 07:20:52|ты если ставишь 1 КоличествоМест жмешь окончить ввод
iabbliz|2013/07/17 07:20:55|все равно ошибка?
iabbliz|2013/07/24 07:06:26|Привет
iabbliz|2013/07/24 07:06:52|по поводу БПЛ -03 ты задачу создал на 0.01 часа?
shishov_a_g|2013/07/24 07:06:59|я тебе письмо только что отправил
iabbliz|2013/07/24 07:07:00|не совсем понял этот момент
shishov_a_g|2013/07/24 07:07:11|да как обычно короче
iabbliz|2013/07/24 07:07:27|мне удобнее в xls
iabbliz|2013/07/24 08:05:57|отправил трудозатраты
iabbliz|2013/07/24 11:15:33|я ж пока ничего не делаю, жду ответа от Самира. Все верно?
shishov_a_g|2013/07/24 11:15:43|ага
shishov_a_g|2013/07/24 11:15:51|офигеть вообще работаем
iabbliz|2013/07/24 11:16:15|?
shishov_a_g|2013/07/24 11:17:01|да забей
iabbliz|2013/07/24 11:17:05|ок
iabbliz|2013/07/24 12:53:36|&quot;Антон, я создал в облаке заказ с количеством 1 и резервирование с количеством 111. Флаг «Отключить контроль по регистру «Резервирование товаров» при проведении документа резервирования» был снят. Программа мне позволила провести документ. Так же не должно быть? Документ резервирования ББ000000007. Пользователь – право на документ «Резервирование товаров» (так и называется пользователь). С установленным флагом в спецнастройках тоже провелось. Если например, характеристику убрать в заказе, а в резервировании оставить, при любом значении флага ошибка резервирования появляется. Это ок.&quot;


Документ резервирование товаров Оперативно проводил?
iabbliz|2013/07/24 12:53:43|который ББ000000007
iabbliz|2013/07/24 12:55:38|сейчас в облаке провел вроде все выдает ошибки
iabbliz|2013/07/24 12:55:57|И еще если меняешь спец. настройку, обязательно надо переоткрывать документ.
iabbliz|2013/07/24 12:56:06|т.к. спец настройки при открытии документа загружаются
shishov_a_g|2013/07/24 13:01:20|ну вот как я это запомню)
iabbliz|2013/07/24 13:01:55|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="x4f65af83257d0d27064e6e3f774410da1a07413f600c53534f92fa3fdce6c924" timestamp="1374670880"><legacyquote>[17:01:20] Шишов Антон: </legacyquote>ну вот как я это запомню)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>ну в типовых вещах Настройки учетной политики, начинают действовать при перезаходе в 1с
iabbliz|2013/07/24 13:02:10|это все ради быстродействия
iabbliz|2013/07/24 13:02:36|поидее наши настройки также должны бы загружать только при входе в 1с
iabbliz|2013/07/24 13:02:59|хотя погоди
iabbliz|2013/07/24 13:03:08|что касается конкретно этой настройки
iabbliz|2013/07/24 13:03:16|сек
iabbliz|2013/07/24 13:04:06|нет, все верно как и написал
shishov_a_g|2013/07/24 13:04:53|не, так не пойдет Мне Дима ко всем примечаниям пишет ответы: либо он сделал, либо делать ничего не надо по такой-то причине
shishov_a_g|2013/07/24 13:05:13|по-другому я не могу работать, т.к. не знаю куда записать то, что ты мне сейчас сообщил
shishov_a_g|2013/07/24 13:05:29|Самир по поводу ПР-03 сказал, что можно всё делать
shishov_a_g|2013/07/24 13:05:55|я сейчас 2 задачи создам в базе, которые в сумме будут равны твоей оценке <ss type="facepalm">(facepalm)</ss>
iabbliz|2013/07/24 13:06:03|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="x975c0347689a22faa66fa4cf73c46c96cae557dbebd6867eac8a96346bdc745d" timestamp="1374671093"><legacyquote>[17:04:53] Шишов Антон: </legacyquote>не, так не пойдет Мне Дима ко всем примечаниям пишет ответы: либо он сделал, либо делать ничего не надо по такой-то причине<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>что надо сделать?
iabbliz|2013/07/24 13:06:28|давай по порядку
<quote author="iabbliz" authorname="Антон Иванов" conversation="shishov_a_g" guid="x8faad60ba1761f7d29c326ca52f4a73d5afd9e04c8b8cb328f645d0c51c91a71" timestamp="1374670416"><legacyquote>[16:53:36] Антон Иванов: </legacyquote>Документ резервирование товаров Оперативно проводил?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
shishov_a_g|2013/07/24 13:06:47|в каждом примечании, в котором есть Проверка 5 надо написать, что это либо сделано, либа не сделано по такой-то причине
shishov_a_g|2013/07/24 13:06:53|не помню как проводил
iabbliz|2013/07/24 13:08:29|т.е. после того как поправлю/проверю все замечание, мне надо в тех же замечаниях написать результат?
iabbliz|2013/07/24 13:08:37|и отправить тебе файл, так?
shishov_a_g|2013/07/24 13:09:20|ну я думаю не после, а во время удобнее заполнять. А так да. Мне Дима присылает мой файл с ответами. ПРимер дать диминого файла?
iabbliz|2013/07/24 13:10:23|давай, гляну
iabbliz|2013/07/24 13:10:47|и еще Антон когда будешь делать задачи в базе учета
iabbliz|2013/07/24 13:10:56|сроки сдачи тоже проставляй норм
iabbliz|2013/07/24 13:11:10|а то Самир же письмо слал... штрафы и т.п. какие то
iabbliz|2013/07/24 13:11:21|исходя из трудозатрат
shishov_a_g|2013/07/24 13:12:03|в смысле сроки? Какой тебе срок поставить на ПР-03?
shishov_a_g|2013/07/24 13:12:07|Понедельник?
iabbliz|2013/07/24 13:12:34|если 16 часов это 2 дня рабочих если мне надо его делать, это тебе на проверку отдам  в пятницу вечером скорее всего
iabbliz|2013/07/24 13:12:47|плюс очередность
iabbliz|2013/07/24 13:12:52|твоих задач
shishov_a_g|2013/07/24 13:12:58|ну какой ставить-то срок?
iabbliz|2013/07/24 13:13:11|что первое делать надо?
iabbliz|2013/07/24 13:13:17|ПР-03?
iabbliz|2013/07/24 13:13:21|ил УП - 16
shishov_a_g|2013/07/24 13:13:42|давай лучше резервирование, т.к. там у Дениса какой-то процессный тест 7ого августа
shishov_a_g|2013/07/24 13:13:50|Самир одобрил УП-16
shishov_a_g|2013/07/24 13:13:56|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x65304eca18c839b517f0c96abb5f1b2e51a869cc08e8e2ce45255394a2aedfe0" timestamp="1374671426"><legacyquote>[17:10:26] Samir Tairov: </legacyquote>с УП 16, также добавь статусы. так как там менее, 8 ч., можешь давать команду приступать, не согласовывая со мной<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/07/24 13:14:36|если УП - 16   то ставь на него срок завтра, 25.07
iabbliz|2013/07/24 13:14:45|для ПР-03 понедельник
shishov_a_g|2013/07/24 13:14:55|ок
shishov_a_g|2013/07/24 13:36:38|2 задачи
shishov_a_g|2013/07/24 13:36:43|в сумме равны твоей оценке
shishov_a_g|2013/07/24 13:36:58|и по УП-16 одну создал
shishov_a_g|2013/07/24 13:37:02|приступаешь?
iabbliz|2013/07/24 13:37:22|пока делаю по выгрузке в СОР
iabbliz|2013/07/24 13:37:34|до конца дня доделаю, завтра начну твои
iabbliz|2013/07/25 05:40:53|Привет
iabbliz|2013/07/25 05:41:11|В справочнике Паллеты, реквизит ДиаметрШпули менять тип данных?
iabbliz|2013/07/25 05:41:15|сейчас там число стоит
iabbliz|2013/07/25 07:05:53|нет
shishov_a_g|2013/07/25 07:06:01|ща по почте отправлю
iabbliz|2013/07/25 07:14:38|Получил, понял
iabbliz|2013/07/25 08:16:27|&quot;В ТЧ: Материалы реквизит &quot;Длина намотки &quot; и &quot;Тип упаковки &quot; обязательно для перерезки и разборки паллет, а не для блока и перерезки.&quot;

2 раза написано Перерезки, все таки обязательно когда должна быть?
iabbliz|2013/07/25 08:16:39|ПР-03 Заказ на производство
shishov_a_g|2013/07/25 08:16:50|да
iabbliz|2013/07/25 08:17:14|что да?=) Для перерезки должно быть обязательно?
shishov_a_g|2013/07/25 08:17:32|ага)
iabbliz|2013/07/25 08:17:36|ок
iabbliz|2013/07/25 08:41:33|Есть проблема.
ПР-03 &quot;Форма подбора заказов в ТЧ:  добавить реквизит Диаметр шпули. Заполняется аналогично характеристике из заказа пок. В заказ покупателя тоже просьба добавить этот реквизит. И в ТЧ документа «Заказ на производство» из ТЧ, вызываемой по кнопке подбора заказов, тоже аналогично характеристике должен диаметр шпули переноситься&quot;

Дело в том что судя по коду, Характеристика берется не из ТЧ: Заказа покупателя, а из остатка по РН: ЗаказыПокупателей. Т.е. там соотвественно нет ДиаметраШпули.

Как получить ДиаметрШпули?
iabbliz|2013/07/25 08:43:20|в принципе если в заказе покупателя всегда 1 строка то смогу достать по ЗаказуПокупателя, Номенклатуре,Характеристике
iabbliz|2013/07/25 08:57:32|Еще вопрос:
Антон необходимо ящик с которого будут отсылаться почта. 
Нужен ящик, логин, пароль.
shishov_a_g|2013/07/25 09:27:14|а у нас УП-16 же приоритетнее, чем ПР-03, да?
iabbliz|2013/07/25 09:27:20|нет
iabbliz|2013/07/25 09:27:24|ПР-03 сделал
iabbliz|2013/07/25 09:27:28|но не обновил облако
iabbliz|2013/07/25 09:27:30|поэтому не пишу
shishov_a_g|2013/07/25 09:27:42|а ну да
iabbliz|2013/07/25 09:27:51|обновится в районе 3, Денис обновит, жду его сообщения
shishov_a_g|2013/07/25 09:29:01|а в чем проблема взять Диаметр из регистра?
iabbliz|2013/07/25 09:29:13|из какого регистра?
shishov_a_g|2013/07/25 09:29:34|ну твой первый вопрос не актуален уже?
iabbliz|2013/07/25 09:29:40|актуален
shishov_a_g|2013/07/25 09:29:40|<quote author="iabbliz" authorname="Антон Иванов" conversation="iabbliz" guid="x12ec7e7f510016e03ebb1e4281390ff1e4793dbd6f1f4abb5765cdfc6862bb98" timestamp="1374741700"><legacyquote>[12:41:40] Антон Иванов: </legacyquote>Как получить ДиаметрШпули?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/07/25 09:29:49|в регистре нету ДиаметраШпули
shishov_a_g|2013/07/25 09:30:23|ну да Ну там как обычно Копируешь из первой строки заказа на закладку &quot;Специальное&quot;
shishov_a_g|2013/07/25 09:30:39|таким образом диаметр становится реквизитом закладки, а не ТЧ
shishov_a_g|2013/07/25 09:30:51|и его можно через заказ из регистра достать
iabbliz|2013/07/25 09:30:57|понял
shishov_a_g|2013/07/25 09:31:35|блин, вот с ящиком беда... А нельзя ли всё это в спецнастройки вписывать?
shishov_a_g|2013/07/25 09:31:43|ящик, пароль, логин
iabbliz|2013/07/25 09:32:20|можно, 3 настройки тогда будет
shishov_a_g|2013/07/25 09:32:46|да хоть 300)
iabbliz|2013/07/25 09:33:00|ок=)
iabbliz|2013/07/25 09:33:09|вопросы еще будут, но попозже
shishov_a_g|2013/07/25 09:33:49|угу
iabbliz|2013/07/25 09:46:54|[13:31:35] Шишов Антон: блин, вот с ящиком беда... А нельзя ли всё это в спецнастройки вписывать?
[13:31:43] Шишов Антон: ящик, пароль, логин
[13:32:20] Антон Иванов: можно, 3 настройки тогда будет

У Димы спросил, у БПЛ уже есть такие оповещения, буду использовать их вызов.
iabbliz|2013/07/25 09:47:13|так что спец. настройки не буду добавлять
iabbliz|2013/07/25 10:34:14|&quot;Форма подбора рулонов в ТЧ: добавить реквизит Диаметр шпули. Заполняется и переносится в ТЧ документа заказ на производство аналогично характеристике&quot;

Подбирается из остатка свободного, диаметр шпули брать из Паллеты?
shishov_a_g|2013/07/25 10:35:04|это какой ТП?
iabbliz|2013/07/25 10:35:12|ПР-03
iabbliz|2013/07/25 10:35:46|Твой комменатарий вот такой &quot;. Заполняется и переносится в ТЧ документа заказ на производство аналогично характеристике&quot;
shishov_a_g|2013/07/25 10:36:58|сейчас буду смотреть
shishov_a_g|2013/07/25 10:37:06|вообще не помню как эта форма работает
iabbliz|2013/07/25 10:42:53|да
shishov_a_g|2013/07/25 10:44:07|все-таки УП-16 у нас было приоритетнее...
shishov_a_g|2013/07/25 10:44:23|ну значит да, из паллеты
iabbliz|2013/07/25 10:44:29|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="x878f4c7a408479c2cde02db95455303b1f2aba29bac15f0748e8bdd41c894606" timestamp="1374749047"><legacyquote>[14:44:07] Шишов Антон: </legacyquote>все-таки УП-16 у нас было приоритетнее...<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>ниче не понял
iabbliz|2013/07/25 10:44:39|еще раз про приоритетность?
shishov_a_g|2013/07/25 10:44:42|там кстати в этой форме ошибка синтаксическая появляется
iabbliz|2013/07/25 10:44:54|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="x61edddc4879bf87a1d96e2636e6dbea73f3af86db419f02ce43c11664cda3b2e" timestamp="1374749082"><legacyquote>[14:44:42] Шишов Антон: </legacyquote>там кстати в этой форме ошибка синтаксическая появляется<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>код ошибки
shishov_a_g|2013/07/25 10:45:01|ну мы вчера вроде договорились, что сначала УП 16, а потом ПР-03
iabbliz|2013/07/25 10:45:12|<quote author="iabbliz" authorname="Антон Иванов" conversation="shishov_a_g" guid="xac309f3729b1c0587c175d1d1efc343d9001ee026a5b6c52b67c30b6bc0fcd9b" timestamp="1374744444"><legacyquote>[13:27:24] Антон Иванов: </legacyquote>ПР-03 сделал
но не обновил облако
поэтому не пишу<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/07/25 10:45:16|футы
iabbliz|2013/07/25 10:45:20|ошибся в написании
iabbliz|2013/07/25 10:45:26|УП-16 сделал уже
iabbliz|2013/07/25 10:45:31|до обеда
shishov_a_g|2013/07/25 10:45:34|а ок
iabbliz|2013/07/25 10:45:37|жду когда обновит Денис
shishov_a_g|2013/07/25 10:45:47|хорошо
iabbliz|2013/07/25 10:45:48|думал одно написал другое
iabbliz|2013/07/25 13:09:33|ПР-03
iabbliz|2013/07/25 13:10:06|&quot;:В ТЧ документа «Заказ на производство» необходимо отображать статусы заказов покупателей (значения статусов обновляются при нажатии на кнопку «Обновить статусы заказов».&quot;

Вопрос1: что за статус у Заказа покупателя?
Вопрос2: В какой ТЧ статус показывать?
shishov_a_g|2013/07/25 13:10:31|в первой ТЧ
shishov_a_g|2013/07/25 13:10:43|реквизит есть  у заказа покупателя &quot;Статус&quot;
iabbliz|2013/07/25 13:10:47|не вижу
iabbliz|2013/07/25 13:10:50|наш?
shishov_a_g|2013/07/25 13:10:52|да
shishov_a_g|2013/07/25 13:10:58|да точно есть
shishov_a_g|2013/07/25 13:11:13|а УП-16 можно смотреть?
iabbliz|2013/07/25 13:11:16|все равно не вижу
iabbliz|2013/07/25 13:11:22|[16:06:57] Антон Иванов: Запустил обновление?
[16:31:50] Синякин Денис: нет еще) сейчас через 15 минут запущу)
iabbliz|2013/07/25 13:11:40|оккупировал Облако конфу...=)
iabbliz|2013/07/25 13:11:58|рздСтатусЗаказаПокупателя
iabbliz|2013/07/25 13:12:00|оно?
shishov_a_g|2013/07/25 13:12:16|да
iabbliz|2013/07/25 13:12:20|ок
iabbliz|2013/07/26 05:12:38|как прийдешь напиши
iabbliz|2013/07/26 05:46:11|Привет
iabbliz|2013/07/26 05:46:15|Когда можно будет поговрить?
shishov_a_g|2013/07/26 05:46:17|УП-16 обновилось?
iabbliz|2013/07/26 05:46:33|давай
iabbliz|2013/07/26 05:46:45|<quote author="shishov_a_g" authorname="Шишов Антон" conversation="shishov_a_g" guid="xdaa7943842f89825dd8a391efdb9bf00319e674da8cf3ffa7d13e4d5967fa7a6" timestamp="1374817577"><legacyquote>[9:46:17] Шишов Антон: </legacyquote>УП-16 обновилось?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да
iabbliz|2013/07/26 05:47:01|звоню?
iabbliz|2013/07/26 07:44:56|когда можно позвонить?
iabbliz|2013/07/26 07:58:44|&quot;Для заказов покупателей в статусе «Принят» в момент изменения даты готовности необходимо установить статус «Обработан «ЦПДУ».&quot;
iabbliz|2013/07/26 09:10:09|&quot;Для заказов покупателей в статусе «Принят» в момент изменения даты готовности необходимо установить статус «Обработан «ЦПДУ».&quot;

А эти статусы не предопределенные...
iabbliz|2013/07/26 09:10:23|в справочнике: рздСтатусыЗаказовПокупателей их нет
iabbliz|2013/07/26 10:03:51|в этом же пункте п92 указано &quot;(проверка не осуществляется для полных прав и пользователей, определенных в специальной настройке «Редактирование заказа на производство с установленным флагом «Активно») &quot;
iabbliz|2013/07/26 10:04:18|т.е. получается для полных прав или для пользователей указанных, флаг Активно в найденном документе не надо снимать? Это правильно?
shishov_a_g|2013/07/26 10:04:49|ну лучше конечно снимать, но без проверок
iabbliz|2013/07/26 10:04:57|ок.
iabbliz|2013/07/26 12:33:06|отправил комменты к УП-16
iabbliz|2013/07/26 12:33:10|забыл скинуть файл
iabbliz|2013/07/29 07:14:13|[9:56:26] Антон Иванов: Добрый день, есть задачи?
[10:30:44] Дмитрий Вилинский: Набери Шишова, у него несколько ТП висит.
[10:31:50] Антон Иванов: а какие ТП? в данный момент мы с ним работаем по УП-16, ПР-03, ИН-05
[11:13:31] Дмитрий Вилинский: ИН-05, ПР-06
shishov_a_g|2013/07/30 08:02:04|Привет
shishov_a_g|2013/07/30 08:02:11|там объект не найден в УП-16
iabbliz|2013/07/30 08:02:30|Привет
shishov_a_g|2013/07/30 08:04:56| И в подборе по резервам и в подборе по своб остаткам
iabbliz|2013/07/30 08:05:06|видимо с правами что то, сек
shishov_a_g|2013/07/30 08:05:25|И в форме ввода паллет
iabbliz|2013/07/30 08:05:36|и в спр паллеты
iabbliz|2013/07/30 08:05:36|тоже
shishov_a_g|2013/07/30 08:06:10|ну вобщем я так понимаю не надо все места перечислять, т.к. это всё в одном месте правится?
iabbliz|2013/07/30 08:06:14|да
iabbliz|2013/07/30 08:06:24|это права на справочник Диаметр Шпуил
iabbliz|2013/07/30 08:06:26|надо добавить
shishov_a_g|2013/07/30 08:06:35|ну да, нарушение прав доступа на справочник пишет
iabbliz|2013/07/30 08:09:35|ну права поправил, но обновить облако не могу, т.к. там Денис
iabbliz|2013/07/30 08:09:41|в скайп не отвечает он
shishov_a_g|2013/07/30 08:18:43|мне просто Самир сказал тебе закидывать задания чаще
iabbliz|2013/07/30 08:21:21|это реквизит справочника Паллеты, поэтому там отображается то что указано в справочнике
iabbliz|2013/07/30 08:21:24|могу убрать эту колонку
shishov_a_g|2013/07/30 08:21:46|а отображать из регистра можно?
iabbliz|2013/07/30 08:22:54|можно, в принципе, но Отборы по нему не будут работать. мин 20-30 надо чтобы это сделать
shishov_a_g|2013/07/30 08:23:48|ну тогда когда проверку 7 пришлю, будем согласовывать с Самиром
iabbliz|2013/07/30 08:23:58|ок
iabbliz|2013/07/30 08:24:21|в нижней части где остатки, должно показываться нормально
iabbliz|2013/07/30 08:24:26|с тем качеством что в РС
iabbliz|2013/07/30 08:24:32|и подбираться в форму тоже
shishov_a_g|2013/07/30 08:25:37|ну кстати да! Давай тогда сверху уберем
iabbliz|2013/07/30 08:25:53|ок
