author|0|body_xml
iabbliz|2013/08/18 11:56:16|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x25dc674f840595db03de24518fef57d7aaf039b80bfbc5814a06c85657710110" timestamp="1376826850"><legacyquote>[15:54:10] Samir Tairov: </legacyquote>извини, что отвлек<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>бывает.
iabbliz|2013/08/18 11:56:23|убежал.
iabbliz|2013/08/19 05:05:20|Тут?
iabbliz|2013/08/19 05:05:30|Привет
samirbektairov|2013/08/19 05:05:31|видел мое письмо
iabbliz|2013/08/19 05:05:38|да уже делаю, с 8.30
iabbliz|2013/08/19 05:05:46|или надо оценить сначала?
samirbektairov|2013/08/19 05:06:01|нет делай потом расчасовку по факту пришлешь
iabbliz|2013/08/19 05:06:05|ок.
iabbliz|2013/08/19 05:07:24|Самир в ТЧ Перемещение паллет на склад, есть колонка Перемещение товаров
iabbliz|2013/08/19 05:07:42|если там док заполнен, при повторном формировании должен перезаполнится он?
iabbliz|2013/08/19 05:07:47|а не формироваться новый
iabbliz|2013/08/19 05:07:48|да?
iabbliz|2013/08/19 06:01:54|смотрю
iabbliz|2013/08/19 06:04:41|Можешь показать?
iabbliz|2013/08/19 06:29:09|Поправил, объект в хранилище.
iabbliz|2013/08/19 06:29:28|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x317c007f8bf11b3d4ac563dbe1febebd520385199aeaaea7cc1c4086dd6766b4" timestamp="1376892018"><legacyquote>[10:00:18] Samir Tairov: </legacyquote>еще ошибка в мониторе упаковки: При нажатии на кнопку &quot;Добавить в паллет&quot; не открывается форма документа &quot;Выпуск паллет&quot; хотя ТЧ Паллеты и ТЧ Рулоны заполнились, флаг на рулоне поставлен<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>надо либо вновь создать ВыпускРулонов, чтобы заполнился Заказ в ТЧ: Рулоны
iabbliz|2013/08/19 06:29:35|или вручную проставить в созданном документе
iabbliz|2013/08/19 06:29:54|тогда ЗаказПокупателя должен заполниться в ТЧ: Сформированные паллеты
iabbliz|2013/08/19 06:31:09|Ошибки, что были поправил.
iabbliz|2013/08/19 06:32:21|Самир еще вопрос, в пятницу отсылал оценку трудозатрат по Заявке покупателя. Изменения мне делать? или ждать ответа?
samirbektairov|2013/08/19 06:34:49|я видел
samirbektairov|2013/08/19 06:34:52|сейчас отвечу
samirbektairov|2013/08/19 11:23:17|При создании задания на упаковку из обработки с видом &quot;Разборка паллет&quot; все лишь одной строкой зависла обработка
samirbektairov|2013/08/19 11:23:28|зашел в вечный цикл
iabbliz|2013/08/19 11:23:40|Вот там комментарий подписан
iabbliz|2013/08/19 11:23:45|&quot;Перенес без изменений&quot;
samirbektairov|2013/08/19 11:24:04|ну тык исправь
iabbliz|2013/08/19 11:24:28|&quot;По нажатию на кнопку «Сформировать перемещение»  формируется не проведенный документ «Перемещение товаров» на перемещение со склада материалов рабочего центра на склад ГП (Склад ГП рабочего центра) паллет отмеченных в табличном поле. Ссылка на документ в табличном поле должна обновиться. Алгоритм заполнения документа Перемещения товаров следующий:&quot;
iabbliz|2013/08/19 11:24:38|дык сначала надо понять как исправить то=)
iabbliz|2013/08/19 11:52:22|Сделал, объект в хранилище
iabbliz|2013/08/19 12:06:53|&quot;2. Исключить из списка паллет, паллеты, по которым имеется остаток в регистре «Товары на складах» с отбором по складу = «Склад материалов» Рабочего цента из шапки обработки &quot;
iabbliz|2013/08/19 12:06:58|это верно?
iabbliz|2013/08/19 12:07:21|при заполнении ТЧ: ПолучениеПаллетСоСклада
samirbektairov|2013/08/19 12:07:40|да
samirbektairov|2013/08/19 12:08:00|все ясно. получается у меня справочник неправильно настроен
samirbektairov|2013/08/19 12:08:08|Скалд ГП  = Склад материалов
iabbliz|2013/08/19 12:08:24|Док перемещения неверно находился для этой ТЧ
iabbliz|2013/08/19 12:08:56|поправил, сейчас в хранилище положу
iabbliz|2013/08/19 12:12:22|Положил в хранилище
samirbektairov|2013/08/19 12:12:52|ок, спс
iabbliz|2013/08/20 06:30:37|Привет, Самир
iabbliz|2013/08/20 06:30:55|Есть задачи?
samirbektairov|2013/08/20 08:55:50|у тебя есть амму v2?
iabbliz|2013/08/20 08:56:07|время есть,
iabbliz|2013/08/20 08:56:13|ammy помойму только 3
iabbliz|2013/08/20 08:56:41|надо поставить 2?
iabbliz|2013/08/20 08:57:35|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x62e54f850626fd938a8babb52fb681d36910369c537c0fd5e84f86e754b70831" timestamp="1376988950"><legacyquote>[12:55:50] Samir Tairov: </legacyquote>у тебя есть амму v2?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>скачал, запустил
iabbliz|2013/08/20 09:31:39|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x36f26f898dc7cb6616fd965048c64e3034fe7e3e53e5cbe8ee309bf808b49350" timestamp="1376991030"><legacyquote>[13:30:30] Samir Tairov: </legacyquote>поздно<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
[12:55:34] Самир Таиров: Антон есть время?
[12:55:50] Самир Таиров: у тебя есть амму v2?
[12:56:07] Антон Иванов: время есть,

33  секунды, надо тренировать реакцию...
iabbliz|2013/08/20 09:32:15|<ss type="smile">:)</ss>
samirbektairov|2013/08/20 10:39:34|пока нет
samirbektairov|2013/08/20 12:43:36|есть задача по выгрузке в СОР
iabbliz|2013/08/20 12:43:50|делаю по заявке покупателя, пришли ответы от Марины
iabbliz|2013/08/20 12:44:17|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x75670687ea0bd4844b3c1c902178572c5e5d14b1d25be8c060edda5d0ed536f8" timestamp="1377002616"><legacyquote>[16:43:36] Samir Tairov: </legacyquote>есть задача по выгрузке в СОР<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>говори, что надо сделать
samirbektairov|2013/08/20 12:45:10|звука не будет
samirbektairov|2013/08/20 12:45:15|народу много
iabbliz|2013/08/20 12:45:39|понял
samirbektairov|2013/08/20 12:45:40|экран видно?
iabbliz|2013/08/20 12:45:43|видно
samirbektairov|2013/08/20 12:46:41|вообщем если в остатке отображаются рулоны с типом &quot;МР&quot;, то Признак ГППФ = всегда ПФ
samirbektairov|2013/08/20 12:46:55|Диаметр шпули не выгружается, т.е. 0
iabbliz|2013/08/20 12:47:02|такую проверку сделать, только для МР?
samirbektairov|2013/08/20 12:47:13|да.
iabbliz|2013/08/20 12:47:23|понял
samirbektairov|2013/08/20 12:47:33|также нужен фильтр по номенклатуре
iabbliz|2013/08/20 12:47:40|какой?
samirbektairov|2013/08/20 12:48:02|Номенклатура.Учет в рулонах = истина
iabbliz|2013/08/20 12:48:12|при получении остатков?
samirbektairov|2013/08/20 12:48:15|да
iabbliz|2013/08/20 12:48:17|ок
samirbektairov|2013/08/20 12:49:56|а еще скажи откуда сейчас берется диаметр намотки и Длина
samirbektairov|2013/08/20 12:50:05|что то как видишь в документе не заполняется
samirbektairov|2013/08/20 12:50:26|база наша не подключена к хранилищу
samirbektairov|2013/08/20 12:50:40|поэтому править придется сразу у нас
samirbektairov|2013/08/20 12:51:06|эта та же база, в которой ты Кривдюк корректировки вводил
iabbliz|2013/08/20 12:51:22|&quot;ДиаметрНамотки&quot; = Рулон.ДиаметрНамоткиФакт
iabbliz|2013/08/20 12:51:44|ДлинаНамотки = Остаток по РН: рздДлинаПленкиВРулоне
iabbliz|2013/08/20 13:07:47|Srvr=&quot;srv-erp-zd&quot;;Ref=&quot;bpl_process_test&quot;;?
iabbliz|2013/08/20 13:07:53|сюда вносить изменения?
samirbektairov|2013/08/20 13:12:17|да
samirbektairov|2013/08/20 13:12:31|только если ты cf объединяешь будь осторожен
iabbliz|2013/08/20 13:12:40|вручную дублирую
iabbliz|2013/08/20 13:12:44|сначала в хранилище делал
samirbektairov|2013/08/20 13:12:47|там у меня доработки, которых нет в хранилище
iabbliz|2013/08/20 13:12:48|обновляю?
samirbektairov|2013/08/20 13:12:53|динамически
iabbliz|2013/08/20 13:13:08|Обновил, смотри
samirbektairov|2013/08/20 13:17:31|Ширину надо брать из спр Рулоны - Ширина рулона
iabbliz|2013/08/20 13:17:50|сейчас из характеристики
iabbliz|2013/08/20 13:18:01|это для Остатков?
iabbliz|2013/08/20 13:18:05|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="xcd32c50f02d3614738139c1fa59ecfb165eca3e19abda7270ab0e96048964964" timestamp="1377004651"><legacyquote>[17:17:31] Samir Tairov: </legacyquote>Ширину надо брать из спр Рулоны - Ширина рулона<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
samirbektairov|2013/08/20 13:18:23|только если МР
samirbektairov|2013/08/20 13:18:28|да только для остатков
iabbliz|2013/08/20 13:23:01|Сделал, смотри.
iabbliz|2013/08/20 14:48:48|estimatedTimeRequired
iabbliz|2013/08/20 14:52:12|Сделал, смотри.
samirbektairov|2013/08/20 14:53:45|ок, спс
iabbliz|2013/08/21 14:23:25|смотрю
iabbliz|2013/08/21 14:37:11|&quot;&quot;Выгрузка в СОР - выгрузка остатков:
1) Создать новый документ, заполнить Период и Площадку (ББ) и нажать &quot;&quot;Заполнить&quot;&quot;
При выборке рулонов со склада не учитывается площадка, указанная в шапке документа&quot;&quot;

Это для ТЧ: Заказы?
samirbektairov|2013/08/21 14:37:25|нет
samirbektairov|2013/08/21 14:37:29|это остатки
iabbliz|2013/08/21 14:38:31|когда выбираются заказы на производство?
iabbliz|2013/08/21 14:38:42|для свободных остатков по площадке не отобрать вроде как, да?
iabbliz|2013/08/21 15:45:17|Монитор упаковки сделал, обновил. Надо перезайти
samirbektairov|2013/08/21 15:45:26|ок
samirbektairov|2013/08/21 15:45:34|спс
iabbliz|2013/08/21 15:55:07|это ты?
iabbliz|2013/08/21 15:55:11|выбил меня
samirbektairov|2013/08/21 15:55:16|а блин
iabbliz|2013/08/22 06:23:47|?
samirbektairov|2013/08/22 06:24:39|в Мониторе упаковки при нажании на кнопку &quot;Сформировать паллет&quot; из закладки &quot;рулоны на упаковку&quot; не заполняется &quot;диаметр намотки&quot; в документе &quot;Выпуск паллет&quot;
samirbektairov|2013/08/22 06:25:21|при нажатии на кнопку &quot;Добавить в паллету&quot; не заполняется &quot;Диаметр шпули&quot;, &quot;Диаметр намотки&quot;, &quot;Заказ покупателя&quot;
samirbektairov|2013/08/22 06:25:27|Это надо очень быстро исправить
iabbliz|2013/08/22 06:25:33|делаю
iabbliz|2013/08/22 06:28:31|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="xea88fd716ef83375557b4afc8f7e449a0e28cbf34f6dbfba2023e34b83711896" timestamp="1377152679"><legacyquote>[10:24:39] Samir Tairov: </legacyquote>в Мониторе упаковки при нажании на кнопку &quot;Сформировать паллет&quot; из закладки &quot;рулоны на упаковку&quot; не заполняется &quot;диаметр намотки&quot; в документе &quot;Выпуск паллет&quot;<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>сейчас оно заполняется из Рулона.ДиаметрНамоткиФакт
iabbliz|2013/08/22 06:28:35|откуда должно?
samirbektairov|2013/08/22 06:29:29|так и должно быть
samirbektairov|2013/08/22 06:29:38|а погоди
samirbektairov|2013/08/22 06:29:54|это все относится к кнопке &quot;Добавить в паллет&quot;
samirbektairov|2013/08/22 06:30:24|при &quot;сформировать паллете&quot; не заполняется диаметр шпули
iabbliz|2013/08/22 06:30:42|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x0d3acc552fee639f3d83206130fe69322bdb9026a32c399f93f4f1120fc6185f" timestamp="1377153024"><legacyquote>[10:30:24] Samir Tairov: </legacyquote>при &quot;сформировать паллете&quot; не заполняется диаметр шпули<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>НоваяСтрока.ДиаметрШпули = НоваяСтрока.НомерРулона.ДиаметрШпули;
iabbliz|2013/08/22 06:30:45|откуда должно?
samirbektairov|2013/08/22 06:30:52|еще: при добавлении в паллету должно пересчитаться вес брутто и вес нетто
samirbektairov|2013/08/22 06:31:06|так и должно быть
samirbektairov|2013/08/22 06:31:20|проверь может это длина ?
iabbliz|2013/08/22 06:31:36|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x7bd23ba5c370d2f64c738c6179635e942357c6004e25caa6a49a07f8db97cf1d" timestamp="1377153080"><legacyquote>[10:31:20] Samir Tairov: </legacyquote>проверь может это длина ?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>что длина?
samirbektairov|2013/08/22 06:33:11|короче Антон, диаметр шпули не заполняется хотя в рулоне реквизит заполнен
iabbliz|2013/08/22 06:33:15|ок
samirbektairov|2013/08/22 06:33:19|длина заполняется
iabbliz|2013/08/22 06:33:42|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x913e9f374dbab0983d1b2fb8bff7ce3d8c1be518bc4261196e628b88f96bbb13" timestamp="1377153191"><legacyquote>[10:33:11] Samir Tairov: </legacyquote>короче Антон, диаметр шпули не заполняется хотя в рулоне реквизит заполнен<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>вроде нашел, там 2 процедуры заполнения..
samirbektairov|2013/08/22 06:33:50|повторю описание ошибки: При нажатии на кнопку &quot;Сформировать паллету&quot; не заполняется Диаметр шпули
samirbektairov|2013/08/22 06:34:39|При нажатии на кнопку &quot;Добавить в паллет&quot; не заполяются &quot;Диаметр шпули&quot; &quot;Диаметр намотки&quot; Заказ покупателя&quot; (и возможно Длина намотки)
samirbektairov|2013/08/22 06:35:48|При нажатии на кнопку &quot;Добавить&quot; в паллету&quot;  должны в шапке быть пересчитаны веса также как при нажатии на кнопку &quot;Сформировать паллету&quot;
samirbektairov|2013/08/22 06:40:53|еще одна ошибка: при удалении строк в выпуске паллет нужно пересчитывать веса в шапке документа также как при добавлении
iabbliz|2013/08/22 06:41:22|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x8d598689a13d486271dd3c830b424e0a28d86be3c74aa78a70e1a826e6ccfa92" timestamp="1377153653"><legacyquote>[10:40:53] Samir Tairov: </legacyquote>еще одна ошибка: при удалении строк в выпуске паллет нужно пересчитывать веса в шапке документа также как при добавлении<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>удаление в самом документе делается?
iabbliz|2013/08/22 06:41:31|всмысле интерактивно?
iabbliz|2013/08/22 06:42:31|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x8ed4965ef96e3d64d8819d5acc8bbcd42c8dc29ca83517761cae68543d401515" timestamp="1377153230"><legacyquote>[10:33:50] Samir Tairov: </legacyquote>повторю описание ошибки: При нажатии на кнопку &quot;Сформировать паллету&quot; не заполняется Диаметр шпули
При нажатии на кнопку &quot;Добавить в паллет&quot; не заполяются &quot;Диаметр шпули&quot; &quot;Диаметр намотки&quot; Заказ покупателя&quot; (и возможно Длина намотки)
При нажатии на кнопку &quot;Добавить&quot; в паллету&quot;  должны в шапке быть пересчитаны веса также как при нажатии на кнопку &quot;Сформировать паллету&quot;<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>Сделал, надо перезайти
samirbektairov|2013/08/22 06:43:45|да, удалечение в самом документе интерактивно
iabbliz|2013/08/22 06:43:47|<quote author="iabbliz" authorname="Антон Иванов" conversation="samirbektairov" guid="x638ee7c3c192263982699e84fa40ed9bf9208aae3dfd82346ffd6f101b17a32c" timestamp="1377153751"><legacyquote>[10:42:31] Антон Иванов: </legacyquote>При нажатии на кнопку &quot;Добавить&quot; в паллету&quot;  должны в шапке быть пересчитаны веса также как при нажатии на кнопку &quot;Сформировать паллету&quot;<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>еще раз перезайти надо, увидел
samirbektairov|2013/08/22 06:44:12|сделай про удаление тоже сразу потом перезайдем
iabbliz|2013/08/22 06:44:16|ок
iabbliz|2013/08/22 06:46:18|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x8d598689a13d486271dd3c830b424e0a28d86be3c74aa78a70e1a826e6ccfa92" timestamp="1377153653"><legacyquote>[10:40:53] Samir Tairov: </legacyquote>еще одна ошибка: при удалении строк в выпуске паллет нужно пересчитывать веса в шапке документа также как при добавлении<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>Сделал.Надо перезайти
samirbektairov|2013/08/22 06:47:28|ок
samirbektairov|2013/08/22 06:51:47|Антон, при добавлении в паллету до сих пор не заполняется &quot;Диаметр намотки&quot; и ЗАказ покупателя
samirbektairov|2013/08/22 06:51:49|!
iabbliz|2013/08/22 06:51:59|сек
iabbliz|2013/08/22 06:56:45|Пробуй
samirbektairov|2013/08/22 09:10:07|при проведении документа &quot;Выпуск паллет&quot; с видом операции &quot;Разборка паллет&quot;  не должна быть проверка веса брутто и веса нетто
samirbektairov|2013/08/22 09:10:29|если не ответишь в течение 20 сек. обращаюсь к Диме
iabbliz|2013/08/22 09:12:58|обедал
iabbliz|2013/08/22 09:13:04|теперь тут, еще актуально?
samirbektairov|2013/08/22 09:13:30|нет, не актуально
iabbliz|2013/08/22 09:13:32|ок
samirbektairov|2013/08/22 09:32:59|еще нужна помощь
samirbektairov|2013/08/22 09:33:11|из перемещения не печатается форма &quot;перемещение&quot;
samirbektairov|2013/08/22 09:33:18|первая форма в списке
samirbektairov|2013/08/22 09:33:26|синтактическая ошибка
iabbliz|2013/08/22 09:33:27|смотрю
samirbektairov|2013/08/22 09:35:26|там помоему внешняя форма
iabbliz|2013/08/22 09:35:36|да,
iabbliz|2013/08/22 09:37:56|Пробуй
samirbektairov|2013/08/22 09:48:34|ок
samirbektairov|2013/08/22 09:49:12|Антон, посмотри откуда из какого тэга в сор загружается &quot;Вес в задании&quot; в док-т &quot;Задание на раскрой&quot;
iabbliz|2013/08/22 09:49:25|сек
iabbliz|2013/08/22 09:49:55|outputRollWeight
samirbektairov|2013/08/22 11:04:56|Антон, в Вес в задании при загрузке из СОР значение outputRollWeight должно быть outputRollWeight*количествосъемов (NumberOfRolls)
iabbliz|2013/08/22 11:05:43|ок, делаю
iabbliz|2013/08/22 11:05:54|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x0497374857d4ab9af3ceee446a49fc387867b9a3225c5cddecf818f4d3d8b3d2" timestamp="1377169496"><legacyquote>[15:04:56] Samir Tairov: </legacyquote>NumberOfRolls<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это новый тег?
iabbliz|2013/08/22 11:06:29|мб тег называется &quot;numOfSets&quot;
iabbliz|2013/08/22 11:06:30|?
iabbliz|2013/08/22 11:06:39|именно его загружаю в КоличествоСъемов
samirbektairov|2013/08/22 11:07:57|нет
iabbliz|2013/08/22 11:08:12|у меня нет такого тега в коде NumberOfRolls
samirbektairov|2013/08/22 11:08:18|numOfSets - да
iabbliz|2013/08/22 11:08:23|ок
iabbliz|2013/08/22 11:09:15|Готово надо перезайти
iabbliz|2013/08/23 06:16:20|Привет, есть задачи?
samirbektairov|2013/08/23 09:36:08|Кривдюк говорит, что не работает то что в протоколе было
iabbliz|2013/08/23 09:36:18|что именно?
samirbektairov|2013/08/23 09:36:23|<quote author="mike_krivdiuk" authorname="Mike Krivdyuk" conversation="mike_krivdiuk" guid="xe1aed776954c5abb4ef84f572bf1c3e7c108bd6eb823461007a60255bbc308e1" timestamp="1377171386"><legacyquote>[22.08.2013 15:36:26] Mike Krivdyuk: </legacyquote>№22 - не исправлено. Сообщения система не выдает (ни модального, ни даже в окне системных сообщений) <ss type="sad">:(</ss>
со следующим - тоже самое... может вы просто эту базу не обновили? ты скажи, когда обновите - я верифицирую дефекты.<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/23 09:39:11|&quot;№ 22 &quot;Согласно ТП, &quot;&quot;Период&quot;&quot; и &quot;&quot;Площадка&quot;&quot; являются обязательными.
Система должна выдавать сообщение пользователю о необходимости заполнения обязательных полей. 
По факту, система производит поиск заказов покупателей (не понятно на какую дату и для какой площадки).&quot;&quot;
Да?
samirbektairov|2013/08/23 09:40:16|да
iabbliz|2013/08/23 09:41:14|вы ничего не накатывали?
samirbektairov|2013/08/23 09:41:25|Дима малышев накатывал
iabbliz|2013/08/23 09:41:42|моих изменений нет
iabbliz|2013/08/23 09:42:23|как так получилось то, я эти изменения дублировал
iabbliz|2013/08/23 09:42:29|в хранилище они есть
iabbliz|2013/08/23 09:43:25|вчерашних изменений тоже нет
iabbliz|2013/08/23 09:43:30|которые для тебя делал
samirbektairov|2013/08/23 09:43:32|спроси у Малышева!!!!
samirbektairov|2013/08/23 09:43:37|<ss type="sad">:(</ss>
samirbektairov|2013/08/23 09:43:42|бл*
samirbektairov|2013/08/23 09:44:21|они хоть у тебя в хранилище были?
iabbliz|2013/08/23 09:45:05|ла
iabbliz|2013/08/23 09:45:06|да
iabbliz|2013/08/23 09:45:25|по СозданиюЗаказовНаУпаковку тоже нет изменений
iabbliz|2013/08/23 09:45:28|вчерашних
samirbektairov|2013/08/23 09:45:46|это прискорбно. надо срочно исправить
samirbektairov|2013/08/23 09:45:58|а то сейчас по в п*лей получим тут
iabbliz|2013/08/23 09:46:08|я вчера CF снимал,
samirbektairov|2013/08/23 09:50:02|смотри там могут быть другие изменения других объектов
iabbliz|2013/08/23 09:50:16|я заливаю только свои которые знаю
samirbektairov|2013/08/23 09:50:30|своб еще в хранилище залей
iabbliz|2013/08/23 09:50:40|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x9b4296fdceb567102880fa10b9a43bdf97f3bfa88e686709155fb51440c0862b" timestamp="1377251430"><legacyquote>[13:50:30] Samir Tairov: </legacyquote>своб еще в хранилище залей<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>дык они там
samirbektairov|2013/08/23 09:51:07|и сравни потом эту конфу с конфой хранилище
samirbektairov|2013/08/23 09:51:19|чего в хранилище еще нет?
iabbliz|2013/08/23 09:51:47|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x2bb86039493e73e3a38a802a71f055ce7c3e40f07dc71afbd136a5e07b0ff2c4" timestamp="1377251479"><legacyquote>[13:51:19] Samir Tairov: </legacyquote>чего в хранилище еще нет?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>мои изменения которые делал все должны быть в хранилище
samirbektairov|2013/08/23 09:52:02|ну ты глянь есть ли там еще какие то
samirbektairov|2013/08/23 09:52:03|?
iabbliz|2013/08/23 09:52:06|ок
iabbliz|2013/08/23 09:52:14|всмысле не мои?
iabbliz|2013/08/23 09:52:17|которые
samirbektairov|2013/08/23 09:52:23|да не твои
samirbektairov|2013/08/23 09:52:32|Я например меня интерфейс полный. это надо в хранилище залить
iabbliz|2013/08/23 09:52:35|как мне их оценивать то, какие правильные какие нет
samirbektairov|2013/08/23 09:54:33|ну ты дай мне списком то что изменено в конфе базы проц. теста
iabbliz|2013/08/23 10:00:06|плохо что не сказали что будете заливать
samirbektairov|2013/08/23 10:00:20|да я не знаю кто что заливал
samirbektairov|2013/08/23 10:00:28|я его просил еще позовчера
samirbektairov|2013/08/23 10:00:49|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="x9e0bd2f8d300d8c7b7b94a4a55f72f5db6cd3711444b0c7643c9eea7bc07de37" timestamp="1377251073"><legacyquote>[13:44:33] Dmitry Malyshev: </legacyquote>я вчера вообще не работал с хранилищем
Привет
соответвтенно не перекачивал не сливал не объединял<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
samirbektairov|2013/08/23 10:01:08|только ты и он работали в этой базе
iabbliz|2013/08/23 10:02:21|т.е. вчера никто базу железнодорожного не обновлял? из cf или еще откуда
samirbektairov|2013/08/23 10:03:09|ну получается так сейчас у Карякина еще спрошу
samirbektairov|2013/08/23 10:04:08|[14:02:57] Samir Tairov: привет, ты вчера не трогал базу проц. теста ?
[14:03:07] rzd cons Karyakin Denis: привет
[14:03:17] rzd cons Karyakin Denis: вообще кроме своей базу не трогаю ничего
[14:03:18] Samir Tairov: в БМе который
iabbliz|2013/08/23 10:05:21|ну измения пропали... (надо было каждый раз CF снимать после моих корректировок)
iabbliz|2013/08/23 10:11:58|Свои изменения восстановил. Сейчас сравню с тем что есть в хранилище.
iabbliz|2013/08/23 10:12:11|по протоколу проверил, еще раз
iabbliz|2013/08/23 10:35:00|<files alt="отправил (-а) файл &quot;ИзмененныеОбъекты.xlsx&quot;">
<file size="11767" index="0" tid="495059035">ИзмененныеОбъекты.xlsx</file></files>
iabbliz|2013/08/23 12:26:51|&quot;Документы ПланПроизводства Требуется анализ - менялся одновременно!!!!&quot;

Не увидел изменений в базе проц. теста.
iabbliz|2013/08/26 05:06:57|Привет, задачи есть?
iabbliz|2013/08/26 07:05:44|Привет
samirbektairov|2013/08/26 07:05:59|да, в течение дня задидаем задчами. В Основном Катя будет давать
iabbliz|2013/08/26 07:06:09|ок
iabbliz|2013/08/26 07:06:17|пока делаю по Марине
samirbektairov|2013/08/26 07:06:50|а чем закончилась задача по объединению конфигураций проце. теста и хранилища
iabbliz|2013/08/26 07:08:05|все сделал, только 
<quote author="iabbliz" authorname="Антон Иванов" conversation="samirbektairov" guid="x09d1cefc57b57ad6eacb45e99a0ab91680af77d4f8537ba123c0793868c7b043" timestamp="1377260811"><legacyquote>[23.08.2013 16:26:51] Антон Иванов: </legacyquote>&quot;Документы ПланПроизводства Требуется анализ - менялся одновременно!!!!&quot;

Не увидел изменений в базе проц. теста.<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/08/26 07:08:35|были изменения по этому документу только на стороне хранилища, Халитова делала
samirbektairov|2013/08/26 07:08:36|ну значит их уже кто то стер 6(
samirbektairov|2013/08/26 07:08:54|а ты сравнивал свою сохраненную конфигурацию?
iabbliz|2013/08/26 07:09:00|да,
iabbliz|2013/08/26 07:09:07|все имеющиещся CF ники сравнивал
iabbliz|2013/08/26 07:09:40|до сих пор не могу понять как могли пропасть изменения в базе проц. теста
iabbliz|2013/08/26 07:09:51|мистика прям какая то
iabbliz|2013/08/26 07:11:15|Самое интересное то
iabbliz|2013/08/26 07:13:00|что я делал 2 cf ника, 
один        от 21.08.13 20:54
и второй от 22.08.13 11:16

и во 2-ом cf-нике уже нету, моих изменений которые есть в 1-ом
iabbliz|2013/08/26 07:13:36|ладно уже не важно, в принципе
samirbektairov|2013/08/26 07:13:53|ну ты уверен, что все изменения перенес в хранилище?
samirbektairov|2013/08/26 07:14:18|и по СОР, монитор упаковки, создание заданий на упаковку и Выпуск паллет
iabbliz|2013/08/26 07:14:28|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x67e4f00fa5d55c9a3a1dbf68305f5df522e9178ceab55f3927ab6751bb13d9d6" timestamp="1377501258"><legacyquote>[11:14:18] Samir Tairov: </legacyquote>и по СОР, монитор упаковки, создание заданий на упаковку и Выпуск паллет<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>сейчас?
iabbliz|2013/08/26 07:14:44|или в промежуток между cf -никами?
samirbektairov|2013/08/26 07:14:45|ну да сейчас
samirbektairov|2013/08/26 07:15:01|блин я то меня План производства 100%
iabbliz|2013/08/26 07:15:23|<quote author="samirbektairov" authorname="Samir Tairov" conversation="samirbektairov" guid="x67e4f00fa5d55c9a3a1dbf68305f5df522e9178ceab55f3927ab6751bb13d9d6" timestamp="1377501258"><legacyquote>[11:14:18] Samir Tairov: </legacyquote>и по СОР, монитор упаковки, создание заданий на упаковку и Выпуск паллет<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>хочешь дам все CF ники что есть, сам посмотришь...
