author|0|body_xml
iabbliz|2013/05/30 06:12:23|главное последовательность и действующие лица не перепутай=)
iabbliz|2013/05/30 12:40:10|<ss type="laugh">:D</ss>
tanka_rowan|2013/05/30 12:41:09|Блин, скукота здесь!
tanka_rowan|2013/05/30 12:41:25|Надо попробовать получить сертификаты
tanka_rowan|2013/05/30 12:41:35|Чтоб зря время не терять
iabbliz|2013/05/30 12:42:09|первый день?
tanka_rowan|2013/05/30 12:42:35|Второй
tanka_rowan|2013/05/30 12:43:06|Вчера люди в отделе вообще не разговаривали, сегодня начали понемногу
tanka_rowan|2013/05/30 12:43:15|Хотя бы между собой
tanka_rowan|2013/05/30 12:43:27|Завтра со мной наверное начнут <ss type="wink">;)</ss>
tanka_rowan|2013/05/30 12:44:01|Я хочу приехать 7-12 июня. Забухаем? Ты свободен?
iabbliz|2013/05/30 12:44:18|забухаем
tanka_rowan|2013/05/30 12:44:21|Сорока шашлык обещал, раков наварим
iabbliz|2013/05/30 12:44:33|Сорока?
tanka_rowan|2013/05/30 12:44:36|Женьку и асю возьмем
tanka_rowan|2013/05/30 12:44:40|Сорокин костя
tanka_rowan|2013/05/30 12:44:58|Прям во дворе у меня
tanka_rowan|2013/05/30 12:45:06|Да? Ты согласен?
iabbliz|2013/05/30 12:45:10|ого=)
iabbliz|2013/05/30 12:45:17|а новоселье потом?=)
iabbliz|2013/05/30 12:45:22|праздновать бум
iabbliz|2013/05/30 12:45:32|тыж не последний раз?
iabbliz|2013/05/30 12:45:35|приезжаешь
tanka_rowan|2013/05/30 12:46:01|Я думаю потом не скоро. Я думаю потом в ноябре только
tanka_rowan|2013/05/30 12:46:19|Чье новоселье? Твое?
iabbliz|2013/05/30 12:46:34|ну да
tanka_rowan|2013/05/30 12:46:37|Сашкино?
tanka_rowan|2013/05/30 12:46:58|Ну я не знаю Иванов. Когда ты будешь новоселье отмечать?
tanka_rowan|2013/05/30 12:47:12|Сашка в августе должен переехать тоже
iabbliz|2013/05/30 12:50:42|Сашка?
iabbliz|2013/05/30 12:50:43|какой
iabbliz|2013/05/30 12:50:58|Лахнов?
tanka_rowan|2013/05/30 12:51:16|Ну да! Он же строится
tanka_rowan|2013/05/30 12:51:40|У него тоже новоселье будет
iabbliz|2013/05/30 12:51:50|а всмысле в дом переехать
iabbliz|2013/05/30 12:51:54|я чет понял в москву
iabbliz|2013/06/04 05:40:09|ку ку
tanka_rowan|2013/06/04 05:40:29|Привет )
tanka_rowan|2013/06/04 05:40:44|Какие планы на 9 число суббота?
iabbliz|2013/06/04 05:41:18|планы бухать вроде как=)
tanka_rowan|2013/06/04 05:41:24|С нами?
iabbliz|2013/06/04 05:41:29|угу
tanka_rowan|2013/06/04 05:41:36|Правильно )))
iabbliz|2013/06/04 05:41:38|а время какое?
tanka_rowan|2013/06/04 05:42:01|А чо я сказала 9? 8!
iabbliz|2013/06/04 05:42:12|ну да в субботу
tanka_rowan|2013/06/04 05:42:14|Смотря чо бухать
tanka_rowan|2013/06/04 05:42:30|Я приеду в 15
tanka_rowan|2013/06/04 05:42:46|Надо шашлыки я думаю замориновать
iabbliz|2013/06/04 05:42:48|с корабля на бал?
tanka_rowan|2013/06/04 05:42:55|Дык
iabbliz|2013/06/04 05:43:03|мясо какое?
iabbliz|2013/06/04 05:43:08|свинина?
tanka_rowan|2013/06/04 05:43:13|Ага
iabbliz|2013/06/04 05:43:22|деньги скидывать кто покупать будет и т.п.?
tanka_rowan|2013/06/04 05:43:27|Пиво? Вотка? И то и другое?
iabbliz|2013/06/04 05:43:34|есть рецепт маринада
iabbliz|2013/06/04 05:43:36|опробованный
iabbliz|2013/06/04 05:43:39|от брата=)
tanka_rowan|2013/06/04 05:43:47|Отлично
iabbliz|2013/06/04 05:43:49|и главное быстро
tanka_rowan|2013/06/04 05:43:55|Тогда свинья на тебе
iabbliz|2013/06/04 05:44:01|там берешь режешь кучу лука
iabbliz|2013/06/04 05:44:04|мнешь его
tanka_rowan|2013/06/04 05:44:04|Я достану мангал
iabbliz|2013/06/04 05:44:12|ух е
iabbliz|2013/06/04 05:44:16|язык враг мой
iabbliz|2013/06/04 05:44:23|сколько людей будет?
tanka_rowan|2013/06/04 05:44:40|Давай ты с Сашей придете в 16
iabbliz|2013/06/04 05:45:05|кто будет еще?
iabbliz|2013/06/04 05:46:33|шампуры надо?
tanka_rowan|2013/06/04 05:46:36|Но если ты знаешь рецепт...
tanka_rowan|2013/06/04 05:46:45|Да
iabbliz|2013/06/04 05:46:48|без жен?=)
tanka_rowan|2013/06/04 05:46:51|Хотя я посмотрю
iabbliz|2013/06/04 05:47:02|у тебя для шашлыка только рот?=)
tanka_rowan|2013/06/04 05:47:11|Слушай, а может правда с женой?
tanka_rowan|2013/06/04 05:47:20|))))))
iabbliz|2013/06/04 05:47:20|ну просто смотрю девок много
iabbliz|2013/06/04 05:47:31|как скажешь
iabbliz|2013/06/04 05:48:12|<ss type="laugh">:D</ss>
tanka_rowan|2013/06/04 05:48:17|Я не против жен
iabbliz|2013/06/04 05:48:18|дров я так понимаю тоже нет
tanka_rowan|2013/06/04 05:48:31|Дрова купим в магните
tanka_rowan|2013/06/04 05:48:43|Раков будем?
tanka_rowan|2013/06/04 05:48:48|Пиво будем?
tanka_rowan|2013/06/04 05:49:12|Сколько мяса надо?
iabbliz|2013/06/04 05:49:30|мяса надо из расчета 300 гр на человека
tanka_rowan|2013/06/04 05:49:36|С женами?
tanka_rowan|2013/06/04 05:49:41|Сколько нас?
iabbliz|2013/06/04 05:49:46|Сколько нас?
iabbliz|2013/06/04 05:50:06|С женами?
tanka_rowan|2013/06/04 05:50:07|Отдел 6 человек и 2 девочки
tanka_rowan|2013/06/04 05:50:20|Плюс жены если захотят
tanka_rowan|2013/06/04 05:50:32|Жены у 4
tanka_rowan|2013/06/04 05:50:51|Короче нас 10-12
tanka_rowan|2013/06/04 05:51:16|Саша свою жену приведет?
iabbliz|2013/06/04 05:51:22|хз
tanka_rowan|2013/06/04 05:51:30|Ден может привести. Она меня знает
tanka_rowan|2013/06/04 05:51:41|Поинт с Саша под вопросом. Сегодня узнаю
tanka_rowan|2013/06/04 05:52:13|Короче ты со свиньей приходишь в 16
iabbliz|2013/06/04 05:52:19|ух е=)
iabbliz|2013/06/04 05:52:22|с меня свинья
tanka_rowan|2013/06/04 05:52:27|Да
tanka_rowan|2013/06/04 05:52:55|А жена пусть в 18 приходит, так норм?
tanka_rowan|2013/06/04 05:53:07|Или она с тобой сразу захочет?
iabbliz|2013/06/04 05:53:12|если прийдем то сразу вместе=)
tanka_rowan|2013/06/04 05:53:27|Блин! Значит я тебя не поцелую <ss type="sad">:(</ss>
tanka_rowan|2013/06/04 05:53:55|Ну ладно, приходите тогда вместе со свиньей и женой в 17
iabbliz|2013/06/04 05:54:13|может еще не захочет она=)
tanka_rowan|2013/06/04 05:54:16|Сколько надо свинье мариноваьься?
tanka_rowan|2013/06/04 05:54:26|Три часа?
iabbliz|2013/06/04 05:54:28|пока горит костер
tanka_rowan|2013/06/04 05:54:44|Блин, там угли. Ему гореть не надо
tanka_rowan|2013/06/04 05:54:49|Ну ок
iabbliz|2013/06/04 05:54:57|короче не много надо
tanka_rowan|2013/06/04 05:55:12|Приходи в 17 короче. Я еще днем позвоню, как подъезжать буду
iabbliz|2013/06/04 05:55:33|ок.
tanka_rowan|2013/06/04 05:55:41|Все, я солнышко переманила к себе
tanka_rowan|2013/06/04 05:55:48|Приезжает 14 числа
iabbliz|2013/06/04 05:55:49|хе хе
iabbliz|2013/06/04 05:55:54|а жизнь то налаживается=)
tanka_rowan|2013/06/04 05:56:05|Блин, косяк только один
iabbliz|2013/06/04 05:59:13|Жена то отказалась
iabbliz|2013/06/04 05:59:14|=)
iabbliz|2013/06/04 05:59:42|<quote author="tanka_rowan" authorname="tanka" conversation="tanka_rowan" guid="xffe9854b9d726d910dc3146a1c90f2a9527d8a975a1a889516475bf8d6201ca8" timestamp="1370325398"><legacyquote>[9:56:38] tanka: </legacyquote>Сейчас 3 человека на моей шее и в моей квартире.<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>3 человека?
iabbliz|2013/06/04 06:00:21|еще вопрос по деньгам че куда?
tanka_rowan|2013/06/04 06:00:42|Я думаю скинемся рублей по 200-300
tanka_rowan|2013/06/04 06:00:54|Ты купи свиньи килограмма 3
tanka_rowan|2013/06/04 06:01:01|Или 4
tanka_rowan|2013/06/04 06:01:17|Слушай, ну если жена не придет, приходи пораньше
tanka_rowan|2013/06/04 06:01:25|Я хочу поболтать с тобой
iabbliz|2013/06/04 06:01:32|мяса выдет где то на 1.5 рубля
iabbliz|2013/06/04 06:01:48|250 *5 кг
tanka_rowan|2013/06/04 06:01:52|Если нас 10 человек, то 2-3к рубля
iabbliz|2013/06/04 06:01:53|1250
tanka_rowan|2013/06/04 06:02:02|Нормально
iabbliz|2013/06/04 06:02:03|а пиво водка и т.п.
iabbliz|2013/06/04 06:02:16|помидоры
iabbliz|2013/06/04 06:02:21|ЛУУУК
iabbliz|2013/06/04 06:02:22|!!!
tanka_rowan|2013/06/04 06:02:26|Я Сашу попрошу купить пиво-вотку
iabbliz|2013/06/04 06:02:29|<ss type="laugh">:D</ss>
tanka_rowan|2013/06/04 06:02:38|Я куплю помидоры луки прочее
tanka_rowan|2013/06/04 06:02:51|Деньги потом поделим
tanka_rowan|2013/06/04 06:02:56|Щас всем скажу
tanka_rowan|2013/06/04 06:03:39|Девочкам вина надо. Ася купит
iabbliz|2013/06/04 06:04:07|лука надо норм
iabbliz|2013/06/04 06:04:13|1.5 кг т
iabbliz|2013/06/04 06:04:16|точно
tanka_rowan|2013/06/04 06:04:51|Хорошо, не проблема
tanka_rowan|2013/06/04 06:05:03|Я возьму овощи и фрукты
tanka_rowan|2013/06/04 06:05:20|Запивачку и хлеб
iabbliz|2013/06/04 06:05:26|бум водку пить?
tanka_rowan|2013/06/04 06:05:40|Я хз... Как там у вас? Жара?
iabbliz|2013/06/04 06:05:57|то жара то дождь
iabbliz|2013/06/04 06:06:00|сегодня дождь
tanka_rowan|2013/06/04 06:06:25|Я наверное вотку
tanka_rowan|2013/06/04 06:06:36|Зачем нарушать традиции?
iabbliz|2013/06/04 06:06:47|предлагаю если жара то пиво
iabbliz|2013/06/04 06:06:51|если пасмурно то водку
iabbliz|2013/06/04 06:07:00|хотя можно и водку
iabbliz|2013/06/04 06:07:08|а то пива вагон надо=)
iabbliz|2013/06/04 06:07:14|тем более под мясо норм
tanka_rowan|2013/06/04 06:07:33|Возьмем немного водки, и много пива
tanka_rowan|2013/06/04 06:08:04|Скажи жене, что будет вино хорошее и много девок, может она передумает
tanka_rowan|2013/06/04 06:08:19|А я тебя где-нить в углу поцелую <ss type="wink">;)</ss>
tanka_rowan|2013/06/04 06:08:53|Хотя солнышко мое тоже отказалось <ss type="wink">;)</ss> стесняется )
iabbliz|2013/06/04 06:09:32|Жена сказала, че я вас не знаю разговоры
iabbliz|2013/06/04 06:09:37|или по работе или про железки=)
iabbliz|2013/06/04 06:09:40|компьютерные
tanka_rowan|2013/06/04 06:09:51|Ну это да )))
tanka_rowan|2013/06/04 06:10:15|Ну еще над тобой будем издеваться )
tanka_rowan|2013/06/04 06:10:35|А если Юля  будет, она нам в лоб даст
iabbliz|2013/06/04 06:10:45|<ss type="laugh">:D</ss>
iabbliz|2013/06/04 06:47:49|4 кг брать надо
iabbliz|2013/06/04 06:47:51|лучше 5)
tanka_rowan|2013/06/04 08:56:43|Иванов, ты чо спишь там?
iabbliz|2013/06/04 09:01:30|обедал
tanka_rowan|2013/06/04 09:11:06|У тебя клубника растет?
tanka_rowan|2013/06/04 09:11:42|У меня есть два литра поинтовой водки
iabbliz|2013/06/04 09:11:58|<quote author="tanka_rowan" authorname="tanka" conversation="tanka_rowan" guid="x48e453106a7fe7404b21e2fa6fe8280afe65eeec56284e9fd9fae5e2f4cb80ae" timestamp="1370337066"><legacyquote>[13:11:06] tanka: </legacyquote>У тебя клубника растет?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>почти нет
iabbliz|2013/06/04 09:12:07|<quote author="tanka_rowan" authorname="tanka" conversation="tanka_rowan" guid="x31c9d2b126040a75a8fe537b6b22a8209369f289d6f4ea1f368df8be49d08569" timestamp="1370337050"><legacyquote>[13:10:50] tanka: </legacyquote>Сс зовем?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>да, почему нет
tanka_rowan|2013/06/04 09:12:10|Жаль <ss type="sad">:(</ss>
tanka_rowan|2013/06/04 09:12:22|Ага, созвонюсь с ним
iabbliz|2013/06/04 11:44:57|ууу
iabbliz|2013/06/04 11:44:58|это плохо
iabbliz|2013/06/04 11:45:00|чего так
tanka_rowan|2013/06/04 11:45:46|Блин
tanka_rowan|2013/06/04 11:45:51|Чо плохо то?
tanka_rowan|2013/06/04 11:46:00|Ты приходи в 12
iabbliz|2013/06/04 11:48:08|дык после воскресенья что идет
iabbliz|2013/06/04 11:48:15|это во первых
iabbliz|2013/06/04 11:48:25|во вторых суббота лучше
iabbliz|2013/06/04 11:48:33|а че суббота не получается?
iabbliz|2013/06/04 12:07:59|пятница?
iabbliz|2013/06/04 12:08:06|<ss type="laugh">:D</ss>
iabbliz|2013/06/04 13:11:02|а у меня в жопе ОГОНЬ
iabbliz|2013/06/04 13:11:07|ничего не успеваю
tanka_rowan|2013/06/04 13:11:43|А мне прям неудобно. Засыпаю ужасно
iabbliz|2013/06/14 07:22:25|Привет Таня
tanka_rowan|2013/06/14 07:23:19|У меня посменное планирование. Забыла похвастаться
iabbliz|2013/06/14 07:24:21|=))
iabbliz|2013/06/14 07:24:23|круть
iabbliz|2013/06/14 07:24:27|и как
iabbliz|2013/06/14 07:30:18|делал задание отчет по Экструдерам и дозаторам=)
iabbliz|2013/06/14 07:33:35|я вообще такого слово не знал=)
iabbliz|2013/06/17 11:43:02|Привет Таня
iabbliz|2013/06/17 11:43:21|?
tanka_rowan|2013/06/17 11:44:01|что он ездил во вьетнам, и проводил там обучение для прогеров на английском языке
tanka_rowan|2013/06/17 11:44:06|прикинь
iabbliz|2013/06/17 11:44:10|ппц
tanka_rowan|2013/06/17 11:44:14|набирает там офис из 22 человек
tanka_rowan|2013/06/17 11:44:21|там
tanka_rowan|2013/06/17 11:44:56|в общем крутой
tanka_rowan|2013/06/17 11:45:10|сказал, что я продешевила с зп )
tanka_rowan|2013/06/17 11:45:26|сказал, что 1с больше получают, но я сказала. что пока за деньгами не гонюсь )
tanka_rowan|2013/06/17 11:45:49|вчера ко мне два парня приклеилось, я ехала одна из москвы домой
tanka_rowan|2013/06/17 11:45:51|я в шоке
tanka_rowan|2013/06/17 11:45:55|не привыкла
tanka_rowan|2013/06/17 11:46:07|сначала один, ваще подросток какой то, лет 18 наверное
tanka_rowan|2013/06/17 11:46:17|а потом другой. более приличный )
iabbliz|2013/06/17 11:46:21|<ss type="laugh">:D</ss>
tanka_rowan|2013/06/17 11:46:24|короче тут мужиков полно )
tanka_rowan|2013/06/17 11:46:45|тошик освоился, стал совсем как раньше
tanka_rowan|2013/06/17 11:47:05|мурчит, бросается под ноги, в общем привык
iabbliz|2013/06/17 11:47:12|=)
tanka_rowan|2013/06/17 11:47:25|сегодня дареша сдала последний экзамен
tanka_rowan|2013/06/17 11:47:31|по биологии на 4
tanka_rowan|2013/06/17 11:47:36|прощай повышенная
tanka_rowan|2013/06/17 11:47:52|сейчас начнется практика 3 недели и потом опять экзамен по практике
tanka_rowan|2013/06/17 11:47:59|а ты как?
iabbliz|2013/06/17 11:48:25|да потихоньку
iabbliz|2013/06/17 11:48:39|боюсь сглазить, вроде более менее устаканилось с объемами работ
iabbliz|2013/06/17 11:48:46|а то тяжко было=)
tanka_rowan|2013/06/17 11:50:32|Я все так же засыпаю на работе. Надо начинать учиться наверное. А то совсем тоска )
iabbliz|2013/06/19 08:37:06|Привет
iabbliz|2013/06/19 08:39:00|напряг
iabbliz|2013/06/19 08:39:01|=)
tanka_rowan|2013/06/19 08:39:06|опять???
tanka_rowan|2013/06/19 08:39:16|ты же сказал что стабилизировалось
iabbliz|2013/06/19 08:39:27|сглазил=)
tanka_rowan|2013/06/19 08:39:41|ну едрит-мадрит
iabbliz|2013/06/25 06:23:51|нет
iabbliz|2013/06/25 06:23:52|что?
tanka_rowan|2013/06/25 06:24:38|[24.06.2013 20:51:10] *** Александр Кучеренко добавил Денис Чубукин, Александр Лахнов, tanka к этому чату ***
[24.06.2013 20:51:46] Александр Кучеренко: У меня дочка в Штуттгарте 8 ЗОЛОТЫХ медаей взяла
[24.06.2013 20:51:59] Александр Кучеренко: Вот та
[24.06.2013 20:52:01] Александр Кучеренко: к
[24.06.2013 20:52:10] Александр Кучеренко: <ss type="smile">:)</ss>
[24.06.2013 20:52:35] tanka: Ого!!!!! Поздравляю!!! Вот это да!!!!
[24.06.2013 20:53:06] Александр Кучеренко: Сегодня буду встречать
[24.06.2013 22:57:29] Александр Лахнов: ПЗДРАВЛЯЮ! ЧЕМПИОНКА растет...
[7:54:05] Денис Чубукин: Мои поздравления Саныч, вы реально круты !
iabbliz|2013/06/25 06:25:02|не фигассе бе
tanka_rowan|2013/06/25 06:25:09|8!!!!!!
tanka_rowan|2013/06/25 06:25:16|это ж почти по всем видам плавания!
iabbliz|2013/06/25 06:25:29|ппц
iabbliz|2013/06/25 06:26:03|охренеть
tanka_rowan|2013/06/25 06:26:20|чо звонишь то?
tanka_rowan|2013/06/25 06:26:39|а то я тебя сбила с т олку
iabbliz|2013/06/25 06:26:47|звонишь?
tanka_rowan|2013/06/25 06:26:49|я вчера купила годовой абонемент в спортзал
iabbliz|2013/06/25 06:26:52|ух е
iabbliz|2013/06/25 06:26:59|за стотыщ милионов?
tanka_rowan|2013/06/25 06:27:18|<a href="http://www.alexfitness.ru/msk">http://www.alexfitness.ru/msk</a>
iabbliz|2013/06/25 06:27:34|80000 рублей который
iabbliz|2013/06/25 06:28:24|ты тренера выбирала или спортзал?
iabbliz|2013/06/25 06:28:28|=))
tanka_rowan|2013/06/25 06:28:28|)))))
tanka_rowan|2013/06/25 06:29:09|сама не ожидала, подмигивает мне, я вот думаю - он наверное на меня сморит и думает &quot;святые угодники, этож сколько работы! поле непаханное!&quot;
iabbliz|2013/06/25 06:31:16|какой комментарий?
iabbliz|2013/06/25 06:31:25|Молодец и все такое?=)
tanka_rowan|2013/06/25 06:31:32|ну или ты и так красавица!
iabbliz|2013/06/25 06:31:42|=))
tanka_rowan|2013/06/25 06:31:54|всему тебя учить
tanka_rowan|2013/06/25 06:32:06|господи! и у этого человека уже двое детей!
iabbliz|2013/06/25 06:32:26|=))
iabbliz|2013/06/25 06:33:30|да вроде
tanka_rowan|2013/06/25 06:33:39|посмотри плиз сколько мне денег должны?
iabbliz|2013/06/25 06:33:40|мну в отпуск не отпускаю =(
tanka_rowan|2013/06/25 06:33:47|а тебе уже положено?
iabbliz|2013/06/25 06:33:56|ну полгода в Августе
tanka_rowan|2013/06/25 06:34:05|а почяему? внедрение?
iabbliz|2013/06/25 06:34:13|угу говорят работы много и т.п.
tanka_rowan|2013/06/25 06:34:18|пипец
iabbliz|2013/06/25 06:34:21|давлю на жалость=)
tanka_rowan|2013/06/25 06:34:24|а платят хоть?
iabbliz|2013/06/25 06:34:28|тьфу тьфу
tanka_rowan|2013/06/25 06:35:05|если сегодня не переведут, буду занимать
tanka_rowan|2013/06/25 06:35:12|у меня 500 рублей до 10 июля
iabbliz|2013/06/25 06:35:16|<quote author="tanka_rowan" authorname="tanka" conversation="tanka_rowan" guid="x717d9530f985b4199090e76aa6518047e9d440a0d0ed5e2546c6b642d7142add" timestamp="1372141609"><legacyquote>[10:26:49] tanka: </legacyquote>я вчера купила годовой абонемент в спортзал<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
tanka_rowan|2013/06/25 06:35:39|скидка 35%
tanka_rowan|2013/06/25 06:35:54|я заплатила всего 3000
tanka_rowan|2013/06/25 06:36:06|они бы меня все равно не спасли до 10 июля
tanka_rowan|2013/06/25 06:36:18|мне алмаз за май всего 7к перечислил
tanka_rowan|2013/06/25 06:36:23|я думаю сегодня остальное придет
tanka_rowan|2013/06/25 06:36:29|но сли не придет - это полный п!
iabbliz|2013/06/25 06:38:03|в Выплате ты стоишь
iabbliz|2013/06/25 06:38:04|19 314,00
tanka_rowan|2013/06/25 06:38:19|ок, спасибо
tanka_rowan|2013/06/25 06:38:26|как раз сяду на диету
tanka_rowan|2013/06/25 06:38:33|ну спасибо алмаз
tanka_rowan|2013/06/25 06:38:41|надеюсь протяну
iabbliz|2013/06/25 06:40:07|Сотрудник Отработано часов КТУ Всего начислено
Бобылева Анна Юрьевна 151,00 1,00 31 754,00
Лахнов Александр Сергеевич 159,00 1,00 48 923,00
Омельчук Сергей Николаевич 159,00 1,00 56 602,00
Пащенко Александр Алексеевич 120,00 1,00 25 025,00
Перцев Николай Александрович 144,00 1,00 22 829,00
Пятницкий Алексей Витальевич 143,00 1,00 23 542,00
Рябинина Татьяна Валерьевна 87,00 1,00 30 700,00
Чубукин Денис Викторович 79,00 1,00 19 475,00
 1 042,00  258 850,00
iabbliz|2013/06/25 06:40:19|КТУ у всех 1
iabbliz|2013/06/25 06:40:38|30 603 433,22
iabbliz|2013/06/25 06:40:39|План
tanka_rowan|2013/06/25 06:40:45|почему 87 часов
tanka_rowan|2013/06/25 06:40:53|я работала до 20 мая
tanka_rowan|2013/06/25 06:40:59|плюс праздничные дни
iabbliz|2013/06/25 06:41:38|не ко мне
tanka_rowan|2013/06/25 06:41:52|да я понимаю
tanka_rowan|2013/06/25 06:42:01|хорошо, что уволилась
iabbliz|2013/06/25 06:42:58|=)
iabbliz|2013/06/25 06:42:59|ага
tanka_rowan|2013/06/25 06:43:35|я знаешь какая умница? пока еду до спортзала - учу английский!
tanka_rowan|2013/06/25 06:44:01|хотела на выходные поехать в питер на алые паруса
tanka_rowan|2013/06/25 06:44:31|но дареша не поехала, у нее в понедельник практика, а на самолете денег не хватило
tanka_rowan|2013/06/25 06:44:39|а на поезде только ко вторнику приехали бы
iabbliz|2013/06/25 06:44:55|племянник ходил на алые паруса
iabbliz|2013/06/25 06:45:00|круто сказал
tanka_rowan|2013/06/25 06:45:03|хочу еще поехать зимой на бали
iabbliz|2013/06/25 06:45:15|<quote author="tanka_rowan" authorname="tanka" conversation="tanka_rowan" guid="x7c088905ed7d8411b3f668b45fe8ed34b26f19e5df231177340dd913dd47673b" timestamp="1372142703"><legacyquote>[10:45:03] tanka: </legacyquote>хочу еще поехать зимой на бали<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>ты что жить начала что ли?
tanka_rowan|2013/06/25 06:45:26|ага )))))
iabbliz|2013/06/25 06:45:27|бали это что?
iabbliz|2013/06/25 06:45:30|остров
iabbliz|2013/06/25 06:45:31|?
iabbliz|2013/06/25 06:45:43|скоко денег туда надо?
iabbliz|2013/06/25 06:45:45|виза ?
tanka_rowan|2013/06/25 06:46:02|остров в индонезии
tanka_rowan|2013/06/25 06:46:34|в индийском океане
iabbliz|2013/06/25 06:46:51|скоко денег надо туда?
tanka_rowan|2013/06/25 06:47:19|вернее с одной стороны индийский океан, а с другой тихий )
tanka_rowan|2013/06/25 06:47:23|ну по разному
tanka_rowan|2013/06/25 06:47:27|я планирую тыщ 150
iabbliz|2013/06/25 06:49:37|мы документы отдали на загран паспорт
iabbliz|2013/06/25 06:49:39|ждем
iabbliz|2013/06/25 06:49:40|=)
tanka_rowan|2013/06/25 06:49:44|наконецто
iabbliz|2013/06/25 06:49:52|<ss type="laugh">:D</ss>
tanka_rowan|2013/06/25 06:50:07|я рада что поездила с алмазом
iabbliz|2013/06/25 06:50:11|С алмазом не хотел ездить, все равно
tanka_rowan|2013/06/25 06:50:17|хоть посмотрела турцию
tanka_rowan|2013/06/25 06:50:28|да там алмаза и не видно, на самом деле
iabbliz|2013/06/25 06:50:28|Не люблю быть кому то обязанным...
tanka_rowan|2013/06/25 06:50:36|я вот даже сансаныча ни разу не видела
tanka_rowan|2013/06/25 06:50:48|я отношусь к этому проще
tanka_rowan|2013/06/25 06:51:02|сн тебя по зп обманывал - это компенсация )
tanka_rowan|2013/06/25 06:51:47|да и не может, а думает
tanka_rowan|2013/06/25 06:52:00|а ты что это сегодня болтаешь? работы нет?
iabbliz|2013/06/25 06:52:03|=))
iabbliz|2013/06/25 06:52:14|ага простой какой то=)
iabbliz|2013/06/25 06:52:22|работа есть  но не много
tanka_rowan|2013/06/25 06:52:29|не хотела тебе говорить, но скажу, раз уж трепемся
tanka_rowan|2013/06/25 06:52:43|яж подала документы на оформление квартиры!!!!!
tanka_rowan|2013/06/25 06:53:07|так что мб к своей днюхе буду единственной обладательницей своей квартиры!
tanka_rowan|2013/06/25 06:53:17|наконец то
iabbliz|2013/06/25 06:53:19|да ну не фигассе
tanka_rowan|2013/06/25 06:53:23|сама в шоке
iabbliz|2013/06/25 06:53:29|ща снег пойдет
tanka_rowan|2013/06/25 06:53:40|я ж когда приехала с вами бухать, на следующий день подала документы
tanka_rowan|2013/06/25 06:53:45|и кота увезла
tanka_rowan|2013/06/25 06:53:52|короче сделала кучу дел
tanka_rowan|2013/06/25 06:54:06|))) снега не помешала бы, мама говорит у вас жара)))
tanka_rowan|2013/06/25 06:54:54|<files alt="Отправленные файлы">
<file size="3317331" index="0">12008899-5C89-499E-AB30-AA6C0DA2AD77.jpg</file></files>
tanka_rowan|2013/06/25 06:55:03|это между домом и работой
tanka_rowan|2013/06/25 06:55:09|лес, трава пахнет обалдеть
tanka_rowan|2013/06/25 06:55:14|малина растет
tanka_rowan|2013/06/25 06:55:16|грибы
tanka_rowan|2013/06/25 06:55:53|<files alt="Отправленные файлы">
<file size="2382054" index="0">0523C31C-3E3A-4A6C-BC89-19A856CEA6F9.jpg</file></files>
iabbliz|2013/06/25 06:56:02|мб сожмешь?
iabbliz|2013/06/25 06:56:10|а то так до китайской пасхи
iabbliz|2013/06/25 06:56:26|интернет у тебя на отдачу *лохой=)
tanka_rowan|2013/06/25 06:56:31|а это исторический памятник, голицынский пруд, еще называют государев пруд
tanka_rowan|2013/06/25 06:56:40|да куда тебе торопиться?
tanka_rowan|2013/06/25 06:56:47|я с телефона отправляю тебе
tanka_rowan|2013/06/25 06:56:54|осталось 5 минут
tanka_rowan|2013/06/25 06:57:16|голицын запрудил речку вяземку, чтобы около усадьбы было красиво
tanka_rowan|2013/06/25 06:57:29|там даже лодочная станция есть, можно взять лодочку и покататься
iabbliz|2013/06/25 06:57:34|голицып?=))
iabbliz|2013/06/25 06:57:39|котопес?
tanka_rowan|2013/06/25 06:57:39|это в 3 км от моего дома, пешком ходила
tanka_rowan|2013/06/25 06:57:49|граф голицын
tanka_rowan|2013/06/25 06:58:18|там есть еще остатки этой усадьбы, историческое место
iabbliz|2013/06/25 07:10:00|сложная задача
tanka_rowan|2013/06/25 11:33:37|<a href="http://img-fotki.yandex.ru/get/6711/66855461.6/0_cd562_57d9697a_XXL.jpg">http://img-fotki.yandex.ru/get/6711/66855461.6/0_cd562_57d9697a_XXL.jpg</a>
tanka_rowan|2013/06/25 11:33:53|да это бомбовский праздник!!!! жаль я не поехала
tanka_rowan|2013/06/25 11:34:05|я вообще люблю питер, надо ездить пока там лето
tanka_rowan|2013/06/25 11:34:15|и живу недалеко )
iabbliz|2013/06/25 11:34:43|<ss type="smile">:)</ss>
tanka_rowan|2013/06/25 11:35:02|красиво?
tanka_rowan|2013/06/25 11:35:08|которые пруд и лес
iabbliz|2013/06/25 11:35:12|Ага
tanka_rowan|2013/06/25 11:35:16|)))
iabbliz|2013/06/25 11:35:41|Это точно москва? <ss type="smile">:)</ss>
tanka_rowan|2013/06/25 11:35:54|))) нет, это голицыно
