author|0|body_xml
iabbliz|2013/04/11 05:11:55|без прав
iabbliz|2013/04/11 05:13:55|а не отбой
sapervodichka|2013/04/11 06:18:03|ща сидит у нас на третьем этаже
sapervodichka|2013/04/11 06:18:10|хорошая тебе помочь
sapervodichka|2013/04/11 06:18:16|сейчас вас состыкую
sapervodichka|2013/04/11 06:18:35|<contacts alt="[Contacts enclosed. Please upgrade to latest Skype version to receive contacts.]"><c t="s" s="krendel01" f="Дмитрий Сочнев"/></contacts>
iabbliz|2013/04/11 12:08:51|Кузнецов что был
iabbliz|2013/04/11 12:08:53|из подряда
iabbliz|2013/04/11 12:08:57|не оч... судя по коду
sapervodichka|2013/04/11 12:12:58|спасибо
iabbliz|2013/04/11 12:14:21|не за что
iabbliz|2013/04/11 12:15:59|ты это раньше меня написал?
iabbliz|2013/04/11 12:16:00|&quot;Кузнецов, не очень судя по коду Круга (я его сегодня к БПЛ подключил).

Нам нужны какие-нибудь гарантии профессионализма субподрядчиков,  с кем мы работаем.&quot;
iabbliz|2013/04/11 12:16:13|или позже
iabbliz|2013/04/11 12:16:13|=)
iabbliz|2013/04/11 12:16:17|что то я уже загнался
iabbliz|2013/04/11 12:16:19|=)
sapervodichka|2013/04/11 12:16:19|позже
sapervodichka|2013/04/11 12:16:31|ты мне сказал, я поверил и написал
iabbliz|2013/04/11 12:16:38|примеры надо?
iabbliz|2013/04/11 12:16:46|один скажу=)
sapervodichka|2013/04/11 12:16:48|не упоси
iabbliz|2013/04/11 12:16:54|а ладно
iabbliz|2013/04/11 12:16:57|потом как нить
iabbliz|2013/04/11 12:16:57|=)
sapervodichka|2013/04/11 12:17:01|ок
iabbliz|2013/04/11 12:30:25|<ss type="laugh">:D</ss>
iabbliz|2013/04/11 12:30:33|EA
iabbliz|2013/04/12 05:29:31|Мне нет смысла VPN включать на терминале
iabbliz|2013/04/12 05:29:38|плюс
iabbliz|2013/04/12 05:29:48|ВПН включил еще до подключения к терминалу
iabbliz|2013/04/12 05:29:52|и работал уже
iabbliz|2013/04/12 05:30:40|кто включал .. не знаю
iabbliz|2013/04/12 05:30:44|кто что*
iabbliz|2013/04/12 05:36:30|от терминала?
iabbliz|2013/04/12 05:36:33|Логофф?
iabbliz|2013/04/12 05:36:34|или то
iabbliz|2013/04/12 05:36:35|что
iabbliz|2013/04/12 05:36:46|отключаю
sapervodichka|2013/04/12 05:36:48|я хрен знает что там происходит
iabbliz|2013/04/12 05:37:00|отключил
iabbliz|2013/04/12 05:37:09|тут?
sapervodichka|2013/04/12 05:37:17|да
iabbliz|2013/04/12 05:37:29|включить?
sapervodichka|2013/04/12 05:37:34|нет
iabbliz|2013/04/12 05:39:20|ты меня логофнул?
sapervodichka|2013/04/12 05:39:29|заходи все заработало
sapervodichka|2013/04/12 05:39:36|я всез 6 х логофнул
sapervodichka|2013/04/12 05:39:44|кто то мешал
iabbliz|2013/04/12 05:40:00|&quot;хорошо что еще с института привычка Ctrl+S нажимать часто&quot;
iabbliz|2013/04/12 06:33:04|Дима можешь попробовать зайти в КругМодел
iabbliz|2013/04/12 06:33:07|в конфигуратор
iabbliz|2013/04/12 06:33:07|?
iabbliz|2013/04/12 06:33:20|у Эльмиры и у Меня выкидивает
iabbliz|2013/04/12 06:33:25|не доходя до Авторизации
iabbliz|2013/04/12 06:35:37|в Задачи в конфигуратор тоже не могу зайти
iabbliz|2013/04/12 06:35:38|также
iabbliz|2013/04/12 09:51:23|пойду поем
iabbliz|2013/04/12 11:27:53|Дима а нужны какие то определенные файлы?
iabbliz|2013/04/12 11:29:36|нужно еще кеши собрать с компов кто в базу учета не через терминал заходит
iabbliz|2013/04/12 11:33:09|еще можно поискать в c:\$Recycle.Bin\
iabbliz|2013/04/12 11:33:18|но там удаленные... нужных наверно нет
iabbliz|2013/04/12 11:33:37|плюс навзание и имя файла изменено
iabbliz|2013/04/12 11:35:06|что еще придумать даже не знаю...
iabbliz|2013/04/12 12:46:59|тут?
sapervodichka|2013/04/12 12:47:12|<ss type="dull">|-(</ss>
iabbliz|2013/04/12 12:47:24|я быстро позвоню?
iabbliz|2013/04/12 12:47:26|оч. быстро
sapervodichka|2013/04/12 12:47:34|давай
iabbliz|2013/04/12 12:51:39|сейчас как я понял был опять обрыв
iabbliz|2013/04/12 12:51:54|я на 2 минуты включил ВПН
iabbliz|2013/04/12 12:51:58|чтобы файл скопировать
iabbliz|2013/04/12 12:52:05|ВПН включал на локальной машине
iabbliz|2013/04/12 12:52:21|мб мне закрывать РДП
iabbliz|2013/04/12 12:52:30|тогда  включать ВПН?
iabbliz|2013/04/12 12:52:32|я хз ...
iabbliz|2013/04/12 12:52:48|и еще , вчера позавчера и на неделе
iabbliz|2013/04/12 12:52:54|у меня ВПН был всегда подключен
iabbliz|2013/04/12 12:52:59|и таких проблем не было
iabbliz|2013/04/12 12:54:07|да это в ответ на 
<quote author="iabbliz" authorname="Антон Иванов" conversation="sapervodichka" guid="x0026005b52464e6f6390c39670f51c80cc53add1e0aa027ea6520aa2b79494fc" timestamp="1365771141"><legacyquote>[16:52:21] Антон Иванов: </legacyquote>мб мне закрывать РДП
тогда  включать ВПН?
я хз ...<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/04/12 12:54:09|?
sapervodichka|2013/04/12 12:54:14|да
iabbliz|2013/04/12 12:54:27|хорошо...
iabbliz|2013/04/15 08:31:40|ааа
iabbliz|2013/04/15 09:02:40|До сих пор не могу подключится
iabbliz|2013/04/15 09:02:44|с терминала Круга
iabbliz|2013/04/15 09:02:47|к хранилищу
iabbliz|2013/04/15 09:02:50|такая же ошибка
iabbliz|2013/04/15 09:02:57|может наружу она перестала смотреть?
sapervodichka|2013/04/15 09:03:03|тут админ порты пробрасывает решаем
iabbliz|2013/04/15 09:03:04|оно (Хранилище)
iabbliz|2013/04/15 09:03:09|а, ок
sapervodichka|2013/04/16 05:40:00|
iabbliz|2013/04/16 05:48:45|У меня кто то папку на сервере Цандера грохнул
iabbliz|2013/04/16 05:48:57|понимаю что такое может быть, но не приятно
iabbliz|2013/04/16 08:49:15|Дима Ахтунг
iabbliz|2013/04/16 08:49:18|на Серваке наД
iabbliz|2013/04/16 08:49:21|места нет
iabbliz|2013/04/16 08:49:24|Привет
iabbliz|2013/04/16 09:47:57|я знаю кто все сожрал место
iabbliz|2013/04/16 09:48:04|как прийдешь напиши
iabbliz|2013/04/16 10:14:58|Вообщем надо зайти в MSSQL и для всех баз поменять режим восстановлени с полного на простой
iabbliz|2013/04/16 10:15:03|допустим КругМодел
iabbliz|2013/04/16 10:15:21|база вести 1.5 Гб
iabbliz|2013/04/16 10:15:24|а логов уже на 40
iabbliz|2013/04/16 10:15:31|журнала транзакций
iabbliz|2013/04/16 10:18:22|не помню надо ли после этого выполнить задачу освобождения пространства или нет
iabbliz|2013/04/16 10:18:32|возможно да
iabbliz|2013/04/16 10:18:56|хочешь могу сам сделать?
iabbliz|2013/04/16 10:20:38|ты Непринимо ставишь?
sapervodichka|2013/04/16 10:27:37|что  ставлю?
iabbliz|2013/04/16 10:28:08|в свойствах базы, там где файловые группы
iabbliz|2013/04/16 10:28:28|не, просто Файлы
iabbliz|2013/04/16 10:28:43|для журнала теперь стоит &quot;Неприменимо&quot;
iabbliz|2013/04/16 10:29:02|мне казалось там другое раньше стояло
sapervodichka|2013/04/16 10:29:24|хз
sapervodichka|2013/04/16 10:29:35|давай ставь тогда простой режим восстановления
iabbliz|2013/04/16 10:29:44|в любом случае место не освободилось
sapervodichka|2013/04/16 10:29:45|на круге
sapervodichka|2013/04/16 10:30:01|я пока 4 базы (100 гБ )переношу на диск P
iabbliz|2013/04/16 10:30:16|там на многих базах логи в несколько раз больше чем сама база
iabbliz|2013/04/16 10:30:32|полное восставление нет смысла использовать если не делаются бекапы
iabbliz|2013/04/16 10:30:37|инкрементные
iabbliz|2013/04/16 10:30:52|плюс имхо тут оно не нужно
sapervodichka|2013/04/16 10:31:20|(мои базы на диске P)
sapervodichka|2013/04/16 10:31:35|(там гора места я не парюсь)
iabbliz|2013/04/16 10:31:58|кругмодел сделал
iabbliz|2013/04/16 10:32:01|+ 40 ГБ
sapervodichka|2013/04/16 10:32:07|см. 76 Гб уже свободно
iabbliz|2013/04/16 10:32:14|ну только что сделал
iabbliz|2013/04/16 10:32:17|было 32 Гб
sapervodichka|2013/04/16 10:32:21|Гы )
iabbliz|2013/04/16 10:32:45|База задач
iabbliz|2013/04/16 10:32:49|весит 0.5 Гб
iabbliz|2013/04/16 10:32:51|логов на 13
iabbliz|2013/04/16 10:32:53|)
iabbliz|2013/04/16 10:34:07|KrugModel_copy тоже сделал
iabbliz|2013/04/16 10:34:09|+ 20 Гб
iabbliz|2013/04/17 10:11:06|Привет
iabbliz|2013/04/17 10:11:18|Дима а как мы работаем на майские праздники?
iabbliz|2013/04/17 11:30:59|Те задачи что по кругу были поделал, готов к БПЛ
iabbliz|2013/04/17 13:02:24|В 1с под кем авторизовыватся?
iabbliz|2013/04/17 13:02:29|Администратор?
sapervodichka|2013/04/17 13:02:34|да
iabbliz|2013/04/17 13:02:36|ок
sapervodichka|2013/04/17 13:02:39|паролей нет
iabbliz|2013/04/17 13:21:29|все подключилось норм, жду ТП.
iabbliz|2013/04/17 13:36:07|ок
iabbliz|2013/04/18 05:52:37|Дима а там еще какая та база Документооборот БПЛ
iabbliz|2013/04/18 05:52:46|туда логопас?
iabbliz|2013/04/18 06:13:54|Дима а ты ТП не можешь дать?
iabbliz|2013/04/18 06:13:59|а то Самира что то нету
sapervodichka|2013/04/18 06:17:56|Администратор
sapervodichka|2013/04/18 06:17:58|159
iabbliz|2013/04/18 09:24:10|<quote author="iabbliz" authorname="Антон Иванов" conversation="sapervodichka" guid="xe9aafbb781893e126a310fb43388be84a103351a7762e0b37fa9e4b48936c9af" timestamp="1364211982"><legacyquote>[25.03.2013 15:46:22] Антон Иванов: </legacyquote>[12 марта 2013 г. 14:22] Малышев Дмитрий: 

&lt;&lt;&lt; <a href="http://demo.razdolie.ru:8080/storage/repository.1ccr/Krug">http://demo.razdolie.ru:8080/storage/repository.1ccr/Krug</a>
KrugModel_copy
123<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>это еще действует?
sapervodichka|2013/04/18 09:25:14|я ничего не предпринимал чтобы не действовало
iabbliz|2013/04/18 09:25:30|не пускает
iabbliz|2013/04/18 09:25:45|ошибка связи с хранилищем
sapervodichka|2013/04/18 09:28:48|<ss type="dull">|-(</ss>Антох я тебе тока посочувствую. Можешь конечно Берию напрячь если вообще НТТР не работает.
sapervodichka|2013/04/18 09:29:03|(я тут тоже в запаре)
iabbliz|2013/04/18 09:30:58|ок
sapervodichka|2013/04/18 09:32:23|(у нас блин интелигентов -чайников отстреливать надо)
iabbliz|2013/04/18 11:10:21|Один вопрос, БПЛ будет обновлятся?
sapervodichka|2013/04/18 11:10:36|да
iabbliz|2013/04/18 11:10:40|ок
sapervodichka|2013/04/18 11:10:42|и даже очень
iabbliz|2013/04/18 11:27:55|смотрю РЗДобщих много появилось
iabbliz|2013/04/18 11:27:58|могу себе тоже создать?
iabbliz|2013/04/18 11:28:00|рздОбщий_УЛ
sapervodichka|2013/04/18 11:28:08|ага
iabbliz|2013/04/18 11:28:11|ок
iabbliz|2013/04/19 09:22:03|Вдруг тут
iabbliz|2013/04/19 09:23:06|Вопрос: если добавляю в форму в подменю заполнить кнопку, по которой вызывается Форма.

Спросил у консультанта он говорит ее прям в документе добавить.
iabbliz|2013/04/19 09:23:17|мб есть смысл ее вынести в отдельную обработку?
iabbliz|2013/04/19 09:23:25|или не заморачиваться?
iabbliz|2013/04/19 09:38:04|Дима слушай а ты на Майские будешь работать?
sapervodichka|2013/04/19 09:39:58|как БИаксплен пойдет (так хочеться побухать)
iabbliz|2013/04/19 09:40:22|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="x04748aad5d88cc17d468fc4207b54931e88e14468dc63f356c7fbb4919d36ede" timestamp="1366364385"><legacyquote>[13:39:45] Dmitry Malyshev: </legacyquote>я в обработки выношу<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/04/19 09:40:27|там еще есть какая то процедура
sapervodichka|2013/04/19 09:40:28|(в обработки если документ нетиповой)
iabbliz|2013/04/19 09:40:33|которая сама добавляет
iabbliz|2013/04/19 09:40:36|в подменю заполнить
sapervodichka|2013/04/19 09:40:41|у
iabbliz|2013/04/19 09:40:45|есть?
sapervodichka|2013/04/19 09:41:00|это если внешняя обработка табличной части
sapervodichka|2013/04/19 09:41:12|ее подключать надо
sapervodichka|2013/04/19 09:41:22|я так динамически кнопку в заполнить вывожу
iabbliz|2013/04/19 09:41:25|а если встроенная самому кнопку программно добавлять?
sapervodichka|2013/04/19 09:41:34|да
iabbliz|2013/04/19 09:41:40|просто код все равно будет в модуле формы
sapervodichka|2013/04/19 09:41:47|да
iabbliz|2013/04/19 09:41:50|ок
iabbliz|2013/04/19 09:41:54|переношу в обработку
sapervodichka|2013/04/19 09:42:01|ай молодца
iabbliz|2013/04/19 09:42:15|как скажете так и буду делать=)
iabbliz|2013/04/19 09:42:20|еще бы ту хрень сделаь
iabbliz|2013/04/19 09:42:31|с подменой вызова событий формы
iabbliz|2013/04/19 09:42:41|но пока что то лень=)
sapervodichka|2013/04/19 09:43:33|если что смотри например в Плане производства в модуле формы
iabbliz|2013/04/19 09:45:27|ок, гляну
iabbliz|2013/04/22 06:21:48|Привет, на выходных не работал, и не знаю что такое ЦОБ
sapervodichka|2013/04/22 06:22:05|ок
iabbliz|2013/04/22 07:47:03|Дима у тебя было такое что в объекте Журнал документов, где графа нельзя выбрать реквизиты из объектов
iabbliz|2013/04/22 07:47:25|на прошлой неделе делал, все было норм, не пойму в чем дело.
sapervodichka|2013/04/22 07:47:42|так не отвечу
iabbliz|2013/04/22 07:54:20|оказалось надо было конфигуратор перезапустить...
sapervodichka|2013/04/22 08:00:56|)
iabbliz|2013/04/22 13:28:29|Дима тут?
iabbliz|2013/04/22 13:29:10|начал изменять, там минное поле получается, мб лучше все таки закомментировать типовой контроль, и поставить свой через подписку?
sapervodichka|2013/04/22 13:29:34|да
sapervodichka|2013/04/22 13:29:54|контроль только надо как то унифицировать
iabbliz|2013/04/22 13:30:08|если в РЗДобщий будет норм?
iabbliz|2013/04/22 13:30:16|РЗДОбщий_УЛ
sapervodichka|2013/04/22 13:30:19|лучше новый создай
iabbliz|2013/04/22 13:30:22|или что ты имеешь ввиду
sapervodichka|2013/04/22 13:30:34|контроль остатков
iabbliz|2013/04/22 13:30:38|ок.
sapervodichka|2013/04/22 13:30:40|рздКонтрольОстатков
sapervodichka|2013/04/22 13:31:27|(если контроль остатков разработка на прямую к тз не относиться напиши об этом Самиру - что кодишь универсальный контроль и для дргуих ТП)
iabbliz|2013/04/22 13:32:14|в ТЗ написано контроль остатков...=)
iabbliz|2013/04/22 13:53:19|сек
iabbliz|2013/04/22 13:53:52|отпустил
iabbliz|2013/04/23 05:14:31|Хотел спросить, а что можно изменять роль Пользователь?
iabbliz|2013/04/23 05:14:33|типовая которая
iabbliz|2013/04/23 05:28:23|
iabbliz|2013/04/23 05:28:37|
iabbliz|2013/04/23 08:42:00|надо поговорить про политику печ. форм
sapervodichka|2013/04/23 10:05:28|печатные формы для тивовых объектов отдельными обработками (внешними + встроить в конфу чтобы не потерять). Для новых объектов встроенные ПФ.
iabbliz|2013/04/23 10:06:34|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="xd7ce8de0e388d0b97624dfcb13a765bb0ef7e676a3c7135d536b1ee4f3147e3b" timestamp="1366711528"><legacyquote>[14:05:28] Dmitry Malyshev: </legacyquote>(внешними + встроить в конфу чтобы не потерять)<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>на этом моменте поподробнее
iabbliz|2013/04/23 10:07:38|Еще Дима там в РС: Биаксплен_СведенияТТН нет реквизита рздГрузополучатель
iabbliz|2013/04/23 10:07:47|мне его добавлять? или это у Консультанта лучше спросить?
sapervodichka|2013/04/23 10:08:45|добавляй
sapervodichka|2013/04/23 10:09:22|Печатные формы для типопвого объекта делаешь как внешнюю обработку. Но чтобы обработку поом не потерять еще в конфу ее вставляешь.
iabbliz|2013/04/23 10:09:51|просто дублируя
iabbliz|2013/04/23 10:09:52|так?
sapervodichka|2013/04/23 10:10:02|да
iabbliz|2013/04/23 10:10:08|ок.
iabbliz|2013/04/23 10:11:00|если небольшие изменения в печ. форме, все равно делать внешними?
sapervodichka|2013/04/23 10:11:20|если изменения в типовой то да
iabbliz|2013/04/23 10:11:32|окей, пошел переделывать=)
sapervodichka|2013/04/23 10:12:02|(там еще будут всякие подписанты выбираться, все равно придется много допиливать в типовой - даже если в ТП немного измененгий)
iabbliz|2013/04/23 10:12:22|да я не против=)
iabbliz|2013/04/23 10:12:45|вот и узнаю чтобы потом не переделывать=)
iabbliz|2013/04/23 10:14:01|не сглазь=)
iabbliz|2013/04/23 10:14:08|меня нельзя хвалить=)
iabbliz|2013/04/23 10:14:14|еще расслаблюсь
iabbliz|2013/04/23 10:14:14|=)
iabbliz|2013/04/24 04:53:30|Привет
iabbliz|2013/04/24 04:55:00|Вчера директор с прошлой работы звал обратно. Говорит возьму на тех условиях, что предложишь.
iabbliz|2013/04/24 06:06:37|=)
iabbliz|2013/04/24 08:38:00|ок?
iabbliz|2013/04/24 08:38:03|что оок=)
iabbliz|2013/04/24 08:39:24|=))
iabbliz|2013/04/24 08:42:32|что то откинуло от сервера
sapervodichka|2013/04/24 08:42:41|да меня тоже
iabbliz|2013/04/24 08:42:52|не успел сохранится...чОрд
sapervodichka|2013/04/24 08:48:49|решаю
iabbliz|2013/04/24 08:48:57|пойду поем=)
sapervodichka|2013/04/24 08:49:11|ок
sapervodichka|2013/04/24 08:49:24|Там по ходу капитально
sapervodichka|2013/04/24 08:49:29|скайпы не доступны
sapervodichka|2013/04/24 08:49:36|я связался посмотрят
sapervodichka|2013/04/24 08:54:01|[12:53:26] Раздолье - Жарков Александр: интернет отключался
[12:53:32] Раздолье - Жарков Александр: сейчас вроде появился
[12:53:37] Dmitry Malyshev: ок спс
iabbliz|2013/04/24 09:15:29|о все сохранилось=)
sapervodichka|2013/04/24 09:16:06|мы тут скоро переедем на сервер в Германию
sapervodichka|2013/04/24 09:16:13|в Баварию
iabbliz|2013/04/24 09:16:20|ничего себе=)
sapervodichka|2013/04/24 09:16:24|(хотели в Барселону но она ложает)
iabbliz|2013/04/24 10:32:37|Дима а как ты смотришь, чтобы в Спец. настройки в ТЧ: добавить реквизиты, ЛевоеЗначение и ПравоеЗначение?
iabbliz|2013/04/24 10:33:12|В круге не хватало такого...
iabbliz|2013/04/24 13:04:21|&quot;Для рулонов счет учета берется в зависимости от свойства характеристики «Упакован», если упакован – 43, если нет – 21. &quot;
Не знаешь это свойство Упакован надо добавить? или оно уже есть?
sapervodichka|2013/04/24 14:25:23|в спец настройках пока нет свойства Упакован (другие есть этого пока нет)
iabbliz|2013/04/24 14:25:37|<quote author="iabbliz" authorname="Антон Иванов" conversation="sapervodichka" guid="x078b59ac6e338203e021cc71feede054aee2da9516b739b8db7313cd21cc689c" timestamp="1366799557"><legacyquote>[14:32:37] Антон Иванов: </legacyquote>Дима а как ты смотришь, чтобы в Спец. настройки в ТЧ: добавить реквизиты, ЛевоеЗначение и ПравоеЗначение?<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
sapervodichka|2013/04/24 14:25:39|про левое и правое значения - это лучше отдельный регистр сведений ввести
iabbliz|2013/04/24 14:25:47|почему?
sapervodichka|2013/04/24 14:26:15|чтобы все в одно не пехать
sapervodichka|2013/04/24 14:26:29|и чтобы еще туда колонок не запечать кроме левого и правого
iabbliz|2013/04/24 14:27:00|запечать?
sapervodichka|2013/04/24 14:27:37|чет я сонный
iabbliz|2013/04/24 14:27:39|поидее зачем создавать РС если там будет 3-4 записи?
iabbliz|2013/04/24 14:27:40|=)
sapervodichka|2013/04/24 14:29:44|чтобы у консультантов не развивалась бурная фантазия все в одно место ложить
iabbliz|2013/04/24 14:30:27|если будут ложить? тормозить будет?
iabbliz|2013/04/24 14:30:29|или что?
iabbliz|2013/04/24 14:30:45|в принципе мне то без разницы=)
sapervodichka|2013/04/24 14:31:03|Спецнастройки это просто перечисление
sapervodichka|2013/04/24 14:31:17|не надо его перегружать еще значениями в диапазонах
iabbliz|2013/04/24 14:33:44|кстати а когда мы пишем 
Справочники.рздСпец.ИмяЭлемента.Значение
iabbliz|2013/04/24 14:33:52|в Значении составной тип,
iabbliz|2013/04/24 14:34:01|он в этот момент все таблицы соединяет?
iabbliz|2013/04/24 14:34:07|из этого типа
iabbliz|2013/04/24 14:34:09|?
sapervodichka|2013/04/24 14:34:29|если ты не пишешь Значение.Код, то нет
iabbliz|2013/04/24 14:35:08|вмысле если не пишу реквизит выбранного элемента, который совпадает со многими?
sapervodichka|2013/04/24 14:35:25|если просто реквизит не пишешь
iabbliz|2013/04/24 14:35:34|если написать Значение.рздРеквизитТолькоЭтоУЭтогоСправочника
iabbliz|2013/04/24 14:35:40|все равно все таблицы будет?
sapervodichka|2013/04/24 14:36:00|думаю да
sapervodichka|2013/04/24 14:36:12|ему же нужно найти его
iabbliz|2013/04/24 14:37:35|убежал=)
iabbliz|2013/04/24 14:37:37|пока.
sapervodichka|2013/04/24 14:37:45|пока, Антоха
iabbliz|2013/04/25 05:15:54|Дима у меня вопрос
iabbliz|2013/04/25 05:15:55|привет
iabbliz|2013/04/25 05:17:50|Слушай на сегодняшний день у меня часов примерно столько же, сколько было в прошлом месяце. Мб мне след. 4 дня отчеты перенести на след месяц? Май короткий и т.п. Есть еще беспокойство, если будет много часов в месяце, еще ставку уменьшат или еще что нить=)
Или не парится отмечать все как есть?
sapervodichka|2013/04/25 05:22:40|все как есть, ставку не уменьшают
iabbliz|2013/04/25 05:23:04|ок
iabbliz|2013/04/25 05:23:17|ребутить сервер будешь?
sapervodichka|2013/04/25 05:23:23|нет
sapervodichka|2013/04/25 05:29:31|пробуй (Зиатдинова в круг заходила)
iabbliz|2013/04/25 05:30:21|ага зашел, спасибо
iabbliz|2013/04/25 09:06:22|ок
iabbliz|2013/04/25 09:07:30|потом если что брать из обработок
iabbliz|2013/04/25 09:07:31|да?
sapervodichka|2013/04/25 09:07:38|да
sapervodichka|2013/04/25 09:07:43|из конфы
iabbliz|2013/04/25 09:07:51|ну да это и имел ввиду
iabbliz|2013/04/26 06:50:43|Привет
iabbliz|2013/04/26 06:51:02|Дима а можно в Корректировку записей регистров добавить чтобы он был регистратором рздЛимитыНачислений
iabbliz|2013/04/26 06:51:04|?
sapervodichka|2013/04/26 06:51:20|да
iabbliz|2013/04/26 06:51:23|ок
iabbliz|2013/04/29 05:31:51|Что то откинуло
iabbliz|2013/04/29 05:31:54|Привет
iabbliz|2013/04/29 05:32:18|все норм
sapervodichka|2013/04/29 05:32:22|угу
iabbliz|2013/04/29 05:58:51|что то опять откинуло
sapervodichka|2013/04/29 05:58:56|да
sapervodichka|2013/04/29 05:59:06|кто то опять хуевничает
iabbliz|2013/04/29 05:59:20|обычно когда тебе пишу, сразу все начинает работать=)
sapervodichka|2013/04/29 06:00:41|Все офлайн, перегружают после выходных сервер (который за инет отвечает)
sapervodichka|2013/04/29 06:01:10|правда странно что у меня он есть
iabbliz|2013/04/29 07:28:13|Дима как лучше в документе Инвентаризация товаров на складе нет закладок на форме документа, надо вынести новый реквизит на форму, обычно выносим на закладку рздСпециальное. В этом случае прийдется переносить реквизиты формы стандартные также на закладку. Может быть лучше где нибудь на форме разместить?
iabbliz|2013/04/29 07:28:41|в принципе пустое место есть на форме...
iabbliz|2013/04/29 10:05:05|ок
iabbliz|2013/04/29 12:01:19|<quote author="iabbliz" authorname="Антон Иванов" conversation="luckydusk" guid="x3d73730402d35d546798bf38ccafc8b9d91a08b7636fb4154177235583cc16eb" timestamp="1367236729"><legacyquote>[15:58:49] Антон Иванов: </legacyquote>В ТП-07
&quot;Запуск функционального расширения возможен только после разработки функционала ТП УЛ-08.&quot;
в ТП-08
Запуск функционального расширения возможен только после разработки функционала ТП УЛ-07.<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>
iabbliz|2013/04/29 12:01:21|=))
sapervodichka|2013/04/29 12:02:17|делай часть которую сможешь (какие то недостающие реквизиты сам добавишь - я так делаю)
sapervodichka|2013/04/29 12:03:01|в задаче есть процен твыполнения , его отмечаешь по нему часы закрываешь, остальное после доделываем когда другие ТП подтянут
iabbliz|2013/04/29 12:03:53|я так и делаю просто тут зацикливание=)
iabbliz|2013/04/29 12:03:59|еще якори оставляю в коде
iabbliz|2013/04/29 12:04:09|чтобы быстрее дописывать
iabbliz|2013/04/29 12:04:40|<quote author="sapervodichka" authorname="Dmitry Malyshev" conversation="sapervodichka" guid="xb33932f8b34cfa6b845368715db93cc32a4869abc233e2d1d4d7813c02610dbf" timestamp="1367236981"><legacyquote>[16:03:01] Dmitry Malyshev: </legacyquote>в задаче есть процен твыполнения , его отмечаешь по нему часы закрываешь, остальное после доделываем когда другие ТП подтянут<legacyquote>

&lt;&lt;&lt; </legacyquote></quote>так не делал=)
iabbliz|2013/04/29 12:53:55|А Денис там? Что то не отвечает
sapervodichka|2013/04/29 12:54:54|я сам из дома тружусь
iabbliz|2013/04/29 12:55:39|давно?
iabbliz|2013/04/29 12:55:46|или периодически?
iabbliz|2013/04/29 12:56:01|эпизодически=)
sapervodichka|2013/04/29 12:56:09|я с машиной вопрос решаю по каско ремонтируют
iabbliz|2013/04/29 12:56:17|стукнулся что ли?
sapervodichka|2013/04/29 12:56:28|камень попал в лобовое
iabbliz|2013/04/29 12:56:36|ничего себе
sapervodichka|2013/04/29 12:56:37|пока чинили две двери поцарапали
iabbliz|2013/04/29 12:57:05|мне сегодня дома сплит ставили отломали штуку которая штору держит
iabbliz|2013/04/29 12:57:10|видимо это нормально=)
sapervodichka|2013/04/29 12:57:33|та уж
iabbliz|2013/04/29 12:57:50|правда с машиной затратнее...
iabbliz|2013/04/30 11:24:05|Дима а если в ТП необходимо сделать отчет. Про расшифровки в отчете ничего не указано, мне о них не спрашивать?
sapervodichka|2013/04/30 11:24:35|отчет на СКД тогда не справишать
iabbliz|2013/04/30 11:27:01|если изначально не заложить расшифровку, точнее не написать, то расшивровку по регистратору не будет доступна
iabbliz|2013/04/30 11:27:12|допустим если отчет по товарам на складах
iabbliz|2013/04/30 11:27:14|остатки и обороты
sapervodichka|2013/04/30 11:27:27|верно говоришь
sapervodichka|2013/04/30 11:27:41|тогда про детализацию остатков надо и правда узнать
iabbliz|2013/05/07 06:23:13|Привет тут?
iabbliz|2013/05/07 06:23:22|Можно за билетами съездить?
sapervodichka|2013/05/07 06:27:35|давай
sapervodichka|2013/05/07 06:27:37|привет
iabbliz|2013/05/07 07:23:30|тут
iabbliz|2013/05/07 07:23:33|сервер норм?
iabbliz|2013/05/07 07:23:43|откидывает периодически что то
iabbliz|2013/05/07 07:23:55|всмысле связь
sapervodichka|2013/05/07 07:27:27|да инет хандрит, а так ничего
sapervodichka|2013/05/07 07:27:38|опять с Кругом VPN мудрят
iabbliz|2013/05/07 07:55:21|сейчас все отдам
iabbliz|2013/05/07 07:56:49|отдал
iabbliz|2013/05/07 08:12:39|спс. пока на круге=)
iabbliz|2013/05/07 10:06:15|Дима подскажи что то не помню.
Если есть 2 Роли в одной прописан доступ через RLS в другой нет, то  RLS будет действовать?
iabbliz|2013/05/07 10:06:27|мне кажется что будет
iabbliz|2013/05/07 10:06:51|т.к. поидее RLS дописывается в запрос ....
sapervodichka|2013/05/07 10:09:17|нет
sapervodichka|2013/05/07 10:09:29|должно быть в каждой роли прописано
